,technology,source,source_type,year,type,country,capacity_definition,capacity,technology_level_0,technology_level_1,technology_level_2,technology_level_3
307,Hard coal,EUROSTAT,Statistical Office,2013,Installed capacity in MW,SI,Unknown,0.0,False,False,True,True
308,Hard coal,EUROSTAT,Statistical Office,2013,Installed capacity in MW,SK,Unknown,0.0,False,False,True,True
309,Hard coal,Eirgrid,Transmission System Operator,2014,Installed capacity in MW,IE,Unknown,0.0,False,False,True,True
310,Hard coal,Eirgrid,Transmission System Operator,2015,Installed capacity in MW,IE,Unknown,0.0,False,False,True,True
311,Hard coal,Energy Ministry,Ministry,2013,Installed capacity in MW,NO,Unknown,0.0,False,False,True,True
312,Hard coal,Energy Ministry,Ministry,2015,Installed capacity in MW,NO,Unknown,0.0,False,False,True,True
313,Hard coal,ILR,Regulatory Authority,2013,Installed capacity in MW,LU,Unknown,0.0,False,False,True,True
314,Hard coal,ILR,Regulatory Authority,2014,Installed capacity in MW,LU,Unknown,0.0,False,False,True,True
315,Hard coal,Litgrid,Transmission System Operator,2014,Installed capacity in MW,LT,Unknown,0.0,False,False,True,True
316,Hard coal,Mavir,Transmission System Operator,2013,Installed capacity in MW,HU,Unknown,220.0,False,False,True,True
317,Hard coal,Mavir,Transmission System Operator,2014,Installed capacity in MW,HU,Unknown,220.0,False,False,True,True
318,Hard coal,REE,Transmission System Operator,2013,Installed capacity in MW,ES,Unknown,0.0,False,False,True,True
319,Hard coal,REE,Transmission System Operator,2014,Installed capacity in MW,ES,Unknown,0.0,False,False,True,True
320,Hard coal,REN,Transmission System Operator,2013,Installed capacity in MW,PT,Unknown,0.0,False,False,True,True
321,Hard coal,REN,Transmission System Operator,2014,Installed capacity in MW,PT,Unknown,0.0,False,False,True,True
322,Hard coal,RTE,Transmission System Operator,2014,Installed capacity in MW,FR,Unknown,0.0,False,False,True,True
323,Hard coal,RTE,Transmission System Operator,2015,Installed capacity in MW,FR,Unknown,4810.0,False,False,True,True
324,Hard coal,Regulatory Authority for Energy,Regulatory Authority,2012,Installed capacity in MW,GR,Unknown,0.0,False,False,True,True
325,Hard coal,Statistical Office of Slovakia,Statistical Office,2013,Installed capacity in MW,SK,Unknown,0.0,False,False,True,True
326,Hard coal,Statistical Office of Slovakia,Statistical Office,2014,Installed capacity in MW,SK,Unknown,0.0,False,False,True,True
327,Hard coal,Statistics Estonia,Statistical Office,2013,Installed capacity in MW,EE,Gross capacity,0.0,False,False,True,True
328,Hard coal,Statistics Estonia,Statistical Office,2014,Installed capacity in MW,EE,Gross capacity,0.0,False,False,True,True
329,Hard coal,Statistics Finland,Statistical Office,2013,Installed capacity in MW,FI,Unknown,0.0,False,False,True,True
330,Hard coal,Statistics Finland,Statistical Office,2014,Installed capacity in MW,FI,Unknown,0.0,False,False,True,True
331,Hard coal,Svensk Energi,Other associations,2013,Installed capacity in MW,SE,Unknown,0.0,False,False,True,True
332,Hard coal,Svensk Energi,Other associations,2014,Installed capacity in MW,SE,Unknown,0.0,False,False,True,True
333,Hard coal,TSO Bulgaria,Transmission System Operator,2012,Installed capacity in MW,BG,Unknown,1917.0,False,False,True,True
334,Hard coal,Tennet,Transmission System Operator,2013,Installed capacity in MW,NL,Gross capacity,5874.0,False,False,True,True
335,Hard coal,Tennet,Transmission System Operator,2015,Installed capacity in MW,NL,Gross capacity,5838.0,False,False,True,True
336,Hard coal,Terna,Transmission System Operator,2014,Installed capacity in MW,IT,Unknown,0.0,False,False,True,True
337,Hard coal,Terna,Transmission System Operator,2015,Installed capacity in MW,IT,Unknown,0.0,False,False,True,True
338,Hard coal,UN,Statistical Office,2013,Installed capacity in MW,NO,Net capacity,0.0,False,False,True,True
339,Hard coal,UN Statistical Office,Statistical Office,2012,Installed capacity in MW,CH,Net capacity,0.0,False,False,True,True
340,Hard coal,e-control,Regulatory Authority,2013,Installed capacity in MW,AT,Unknown,1171.0,False,False,True,True
341,Hard coal,e-control,Regulatory Authority,2014,Installed capacity in MW,AT,Unknown,1171.0,False,False,True,True
342,Hard coal,entsoe,Other association,2013,Installed capacity in MW,AT,Net capacity,0.0,False,False,True,True
343,Hard coal,entsoe,Other association,2014,Installed capacity in MW,AT,Net capacity,0.0,False,False,True,True
344,Hard coal,entsoe,Other association,2014,Installed capacity in MW,BE,Net capacity,410.0,False,False,True,True
345,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,BE,Net capacity,670.0,False,False,True,True
346,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,BG,Net capacity,2000.0,False,False,True,True
347,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,CH,Net capacity,0.0,False,False,True,True
348,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,CZ,Net capacity,1500.0,False,False,True,True
349,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,DE,Net capacity,31080.0,False,False,True,True
350,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,DK,Net capacity,1950.0,False,False,True,True
351,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,EE,Net capacity,2060.0,False,False,True,True
352,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,ES,Net capacity,9900.0,False,False,True,True
353,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,FI,Net capacity,3120.0,False,False,True,True
354,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,FR,Net capacity,7600.0,False,False,True,True
355,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,GB,Net capacity,24730.0,False,False,True,True
356,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,GR,Net capacity,0.0,False,False,True,True
357,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,HR,Net capacity,300.0,False,False,True,True
358,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,HU,Net capacity,440.0,False,False,True,True
359,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,IE,Net capacity,850.0,False,False,True,True
360,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,IT,Net capacity,6700.0,False,False,True,True
361,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,LT,Net capacity,0.0,False,False,True,True
362,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,LU,Net capacity,0.0,False,False,True,True
363,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,LV,Net capacity,0.0,False,False,True,True
364,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,NL,Net capacity,4890.0,False,False,True,True
365,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,NO,Net capacity,0.0,False,False,True,True
366,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,PL,Net capacity,20690.0,False,False,True,True
367,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,PT,Net capacity,1760.0,False,False,True,True
368,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,RO,Net capacity,1040.0,False,False,True,True
369,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,SE,Net capacity,230.0,False,False,True,True
370,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,SI,Net capacity,220.0,False,False,True,True
371,Hard coal,entsoe,Other associations,2013,Installed capacity in MW,SK,Net capacity,400.0,False,False,True,True
372,Hard coal,entsoe,Other associations,2014,Installed capacity in MW,BG,Net capacity,1600.0,False,False,True,True
373,Hard coal,entsoe,Other associations,2014,Installed capacity in MW,CH,Net capacity,0.0,False,False,True,True
374,Hard coal,entsoe,Other associations,2014,Installed capacity in MW,CZ,Net capacity,1250.0,False,False,True,True
375,Hard coal,entsoe,Other associations,2014,Installed capacity in MW,DE,Net capacity,30000.0,False,False,True,True
376,Hard coal,entsoe,Other associations,2014,Installed capacity in MW,DK,Net capacity,2410.0,False,False,True,True
377,Hard coal,entsoe,Other associations,2014,Installed capacity in MW,EE,Net capacity,2000.0,False,False,True,True
378,Hard coal,entsoe,Other associations,2014,Installed capacity in MW,ES,Net capacity,7510.0,False,False,True,True
379,Hard coal,entsoe,Other associations,2014,Installed capacity in MW,FI,Net capacity,3570.0,False,False,True,True
380,Hard coal,entsoe,Other associations,2014,Installed capacity in MW,FR,Net capacity,5200.0,False,False,True,True
381,Hard coal,entsoe,Other associations,2014,Installed capacity in MW,GB,Net capacity,18600.0,False,False,True,True
382,Hard coal,entsoe,Other associations,2014,Installed capacity in MW,GR,Net capacity,0.0,False,False,True,True
383,Hard coal,entsoe,Other associations,2014,Installed capacity in MW,HR,Net capacity,300.0,False,False,True,True
384,Hard coal,entsoe,Other associations,2014,Installed capacity in MW,HU,Net capacity,490.0,False,False,True,True
385,Hard coal,entsoe,Other associations,2014,Installed capacity in MW,IE,Net capacity,850.0,False,False,True,True
