id,CARMA,FIAS,GEO,OPSD,WRI,Country,Fueltype,Classification,Capacity,lat,lon,File
1415,Fagervollan,,,,Fagervollan,Norway,Hydro,,22.0,68.35,17.0166667,Norway Power Plants (ENTSOE) .csv
1416,Sjona,,,,Sjona,Norway,Hydro,,60.0,68.35,17.0166667,Norway Power Plants (ENTSOE) .csv
1417,Langfjord,,,,Langfjord,Norway,Hydro,,15.25,65.4625,12.19973,Norway Power Plants (ENTSOE) .csv
1418,Forsland,,,,Forsland,Norway,Hydro,,8.0,67.5833333,15.7666667,Norway Power Plants (ENTSOE) .csv
1419,Ildgrubfossen,,,,Ildgruben,Norway,Hydro,,7.0,68.35,17.0166667,Norway Power Plants (ENTSOE) .csv
1420,Grytaga,,,,Grytaga,Norway,Hydro,,61.0,65.8333333,13.2,Norway Power Plants (ENTSOE) .csv
1421,Kaldaga,,,,Kaldaga,Norway,Hydro,,19.0,68.045,15.7305556,Norway Power Plants (ENTSOE) .csv
1422,Gejman,,,,Gejman,Sweden,Hydro,,66.0,65.095904961,17.1173107624,Sweden Power Plant.csv
1423,Peneda,,,,C.h. peneda modificada,Spain,Hydro,,11.0,42.2505671113,-8.13112735748,Spain Power Plants Over 10 MW.csv
1424,Callagheen,,,,Callagheen,United Kingdom,Wind,,17.0,54.536774775,-7.32338425485,UK Power Plant.csv
1425,Domeno,,,,Central hidraulica domeno,Spain,Hydro,,40.8,42.675787,-1.239507,Spain Power Plants Over 10 MW.csv
1426,Cantalojas,,,,"Cantalojas mw,",Spain,Wind,,24.0,41.234725,-3.246289,Spain Power Plants Over 10 MW.csv
1427,Almendros,,,,Almendros,Spain,Wind,,63.88,38.479167,-1.325,Spain Power Plants Over 10 MW.csv
1428,Menera,,,,Menera,Spain,Wind,,79.95,40.734189,-1.617203,Spain Power Plants Over 10 MW.csv
1429,Maza,,,,Maza,Spain,Wind,,72.45,39.6,-1.8,Spain Power Plants Over 10 MW.csv
1430,Cotera,,,,Cotera,Spain,Wind,,18.0,43.359831,-4.34927,Spain Power Plants Over 10 MW.csv
1431,Lubian,,,,Lubian,Spain,Wind,,50.0,42.035687,-6.905408,Spain Power Plants Over 10 MW.csv
1432,Millares,,,,C.h. millares,Spain,Hydro,,70.17,39.25,-0.7666667,Spain Power Plants Over 10 MW.csv
1433,Callejas,,,,Callejas,Spain,Wind,,49.5,39.6,-1.8,Spain Power Plants Over 10 MW.csv
1434,Pedro iberdrola,,,,Pedro,Spain,Hydro,,57.47,42.4171203547,-7.74982452393,Spain Power Plants Over 10 MW.csv
1435,Coldham,,,,Coldham,United Kingdom,Wind,,16.0,52.3929387837,-0.187186610301,UK Power Plant.csv
1436,Prejano,,,,Prejano enciso,Spain,Wind,,37.6,42.186476,-2.179975,Spain Power Plants Over 10 MW.csv
1437,Larriba hornillos,,,,Hornillos,Spain,Wind,,58.0,42.188998,-2.295061,Spain Power Plants Over 10 MW.csv
1438,Wolf bog,,,,Wolf bog,United Kingdom,Wind,,10.0,54.711774775,-6.29005095485,UK Power Plant.csv
1439,Somolinos,,,,Somolinos,Spain,Wind,,10.6,41.2460630522,-3.06003570557,Spain Power Plants Over 10 MW.csv
1440,Cerro palo,,,,Palo,Spain,Wind,,49.5,39.40849,-2.201728,Spain Power Plants Over 10 MW.csv
1441,Lafortunada cinca,,,,Lafortunada cinca,Spain,Hydro,,42.0,42.574054,0.182409,Spain Power Plants Over 10 MW.csv
1442,Soutelo,,,,Soutelo,Spain,Hydro,,213.64,43.300394,-6.923518,Spain Power Plants Over 10 MW.csv
1443,Santurce,,,,Ct santurce,Spain,Oil,,1336.23,43.3284244401,-3.03248405457,Spain Power Plants Over 10 MW.csv
1444,Reventones,,,,Reventones,Spain,Wind,,34.0,38.479167,-1.325,Spain Power Plants Over 10 MW.csv
1445,Fuendetodos,,,,Fuendetodos unificado,Spain,Wind,,93.6,41.342449,-0.959883,Spain Power Plants Over 10 MW.csv
1446,Santiago jares,,,,Santiago jares,Spain,Hydro,,53.15,43.49489,-7.242148,Spain Power Plants Over 10 MW.csv
1447,Valparaiso,,,,Valparaiso,Spain,Hydro,,67.5,42.022834,-6.330268,Spain Power Plants Over 10 MW.csv
1448,Dona benita,,,,Dona benita cuellar,Spain,Wind,,32.0,36.686454,-6.136063,Spain Power Plants Over 10 MW.csv
1449,Bullana,,,,Bullana,Spain,Wind,,38.0,42.968437,-7.085408,Spain Power Plants Over 10 MW.csv
1450,Eggborough,,,,Eggborough,United Kingdom,Coal,,2035.0,53.822325925,-1.1460490158,UK Power Plant.csv
1451,Green knowes,,,,Green knowes,United Kingdom,Wind,,27.0,56.5039157151,-3.87044533058,UK Power Plant.csv
1452,Cabezuelo,,,,Cabezuelo,Spain,Wind,,30.0,39.2333333,-1.75,Spain Power Plants Over 10 MW.csv
1453,Meira,,,,Serra meira,Spain,Wind,,49.3,43.2133709635,-7.29372024536,Spain Power Plants Over 10 MW.csv
1454,Milazzo,,,,Milazzo,Italy,Natural Gas,,165.68,38.22098545,15.23989795,Italy Power Plant.csv
1455,Red tile,,,,Red tile,United Kingdom,Wind,,24.0,52.6253115743,-0.310880728873,UK Power Plant.csv
1456,Layna,,,,Layna,Spain,Wind,,50.0,41.099143,-2.30439,Spain Power Plants Over 10 MW.csv
1457,Hartlepool,,,,Hartlepool,United Kingdom,Nuclear,,1390.0,54.635,-1.1808333333,EU Nuclear Power.csv
1458,High hedley hope,,,,High hedley,United Kingdom,Wind,,7.45,52.6697712717,-1.88311800884,UK Power Plant.csv
1459,Cold northcott,,,,Cold northcott,United Kingdom,Wind,,7.0,50.6158793332,-3.15613173208,UK Power Plant.csv
1460,Cedegolo edison,,,,Cedegolo,Italy,Hydro,,130.0,46.076697,10.349562,Italy Power Plant.csv
1461,Centenar,,,,Centenar,Spain,Wind,,40.0,36.538950079,-5.38681983948,Spain Power Plants Over 10 MW.csv
1462,Llangwyryfon,,,,Llangwyryfon,United Kingdom,Wind,,9.35,52.3541469667,-3.91092641774,UK Power Plant.csv
1463,Deeping nicholas,,,,Deeping,United Kingdom,Wind,,16.0,53.189954225,-1.5525777534,UK Power Plant.csv
1464,Trimdon,,,,Trimdon grange,United Kingdom,Wind,,5.2,52.6468831631,-1.69035451753,UK Power Plant.csv
1465,Unteropfingen,,,,Unteropfingen,Germany,Hydro,,14.2,50.3182310622,9.49620045984,Germany Power Plants (conventional).csv
1466,Langley,,,,Langley park,United Kingdom,Wind,,8.0,52.21415785,-2.2676144,UK Power Plant.csv
1467,Hunterston,,,,Hunterston,United Kingdom,Nuclear,,1320.0,55.0,-4.0,EU Nuclear Power.csv
1468,Marghera azotati,,,,Azotati,Italy,Natural Gas,,264.2,45.44415095,12.2792394,Italy Power Plant.csv
1469,Hinkley point,,,,Hinkley point,United Kingdom,Nuclear,,1390.0,51.0,-3.0,EU Nuclear Power.csv
1470,Dungeness,,,,Dungeness,United Kingdom,Nuclear,,1320.0,50.9138888889,0.9638888889,EU Nuclear Power.csv
1471,Iffezheim,,,,Rheinkraftwerk iffezheim,Germany,Hydro,,146.0,48.8222128594,8.14201371926,Germany Power Plants (conventional).csv
1472,Monteferrante,,,,Monteferrante,Italy,Wind,,105.24,41.954734,14.388419,Italy Power Plant.csv
1473,Brindisi,,,,Brindisi nord,Italy,Coal,,1280.0,40.63363025,17.9411705,Italy Power Plant.csv
1474,Somplago,,,,Somplago,Italy,Hydro,,220.0,46.3705556,13.0436111,Italy Power Plant.csv
1475,Mese,,,,Mese,Italy,Hydro,,164.34,46.306294,9.382335,Italy Power Plant.csv
1476,Zas,,,,Eolica zas,Spain,Wind,,24.0,42.9166667,-8.7666667,Spain Power Plants Over 10 MW.csv
1477,Boqueron,,,,Boqueron unificado,Spain,Wind,,71.5,41.834122,-1.532708,Spain Power Plants Over 10 MW.csv
1478,Gendorf,,,,Industriepark werk gendorf,Germany,Natural Gas,,52.93,48.16667525,12.7306298,Germany Power Plants (conventional).csv
1479,Corme,,,,Corme,Spain,Wind,,18.3,43.2432645245,-8.9008140564,Spain Power Plants Over 10 MW.csv
1480,Las lomillas,,,,Lomillas,Spain,Wind,,61.5,39.5,-2.1666667,Spain Power Plants Over 10 MW.csv
1481,Baos pumar,,,,Baos pumar,Spain,Wind,,30.6,43.4118024752,-6.26023292542,Spain Power Plants Over 10 MW.csv
1482,Cortado,,,,Cortado,Spain,Wind,,36.48,41.73892,-2.169678,Spain Power Plants Over 10 MW.csv
1483,Belmonte,,,,Belmonte,Spain,Wind,,34.85,43.2824541424,-6.21817588806,Spain Power Plants Over 10 MW.csv
1484,Juan grande edp,,,,Grande,Spain,Wind,,20.1,29.000934035,-13.6130046844,Spain Power Plants Over 10 MW.csv
1485,Borja,,,,Borja,Spain,Wind,,37.66,41.834122,-1.532708,Spain Power Plants Over 10 MW.csv
1486,Dehesica,,,,Dehesica,Spain,Wind,,28.5,39.2166667,-2.15,Spain Power Plants Over 10 MW.csv
1487,Hoya gonzalo,,,,Hoya gonzalo,Spain,Wind,,49.5,38.957904,-1.556794,Spain Power Plants Over 10 MW.csv
1488,Planas pola,,,,Pansas,Spain,Wind,,35.64,41.918037,-1.253428,Spain Power Plants Over 10 MW.csv
1489,Sotonera,,,,Sotonera,Spain,Wind,,18.9,42.015412,-0.761502,Spain Power Plants Over 10 MW.csv
1490,Enix,,,,Enix,Spain,Wind,,13.2,36.877325,-2.601803,Spain Power Plants Over 10 MW.csv
1491,Curiscao,,,,Curiscao,Spain,Wind,,42.5,43.4118024752,-6.26023292542,Spain Power Plants Over 10 MW.csv
1492,Navica,,,,Navica,Spain,Wind,,30.0,39.2166667,-2.15,Spain Power Plants Over 10 MW.csv
1493,Munera edp,,,,Munera,Spain,Wind,,70.2,39.042167,-2.480684,Spain Power Plants Over 10 MW.csv
1494,Magallon,,,,Magallon,Spain,Wind,,50.8,41.832478,-1.459792,Spain Power Plants Over 10 MW.csv
1495,Tahivilla,,,,Tahivilla,Spain,Wind,,30.0,36.01393,-5.606949,Spain Power Plants Over 10 MW.csv
1496,Rabosera,,,,Rabosera,Spain,Wind,,31.35,42.048177,-0.910253,Spain Power Plants Over 10 MW.csv
1497,Ponte rebordelo,,,,Ponte rebordelo,Spain,Wind,,40.3,43.008363,-9.113281,Spain Power Plants Over 10 MW.csv
1498,Dehesa cosojar,,,,Dehesa coscojar,Spain,Wind,,30.0,41.900642,-1.41994,Spain Power Plants Over 10 MW.csv
1499,Aguila edp,,,,Aguila,Spain,Wind,,19.5,41.791019,-1.213567,Spain Power Plants Over 10 MW.csv
1500,Las navas,,,,Navas,Spain,Wind,,48.84,40.602442,-4.334488,Spain Power Plants Over 10 MW.csv
1501,Juan bargas,,,,Juan bargas unif. ver re,Spain,Wind,,44.8,41.815718,-1.488188,Spain Power Plants Over 10 MW.csv
1502,Krefeld,,,,Mkva krefeld,Germany,Waste,,33.1,51.3332269,6.5645005,Germany Power Plants (conventional).csv
1503,Strandfossen,,,,Strandfossen,Norway,Hydro,,26.0,60.88191,11.56231,Norway Power Plants (ENTSOE) .csv
1504,Lutufallet,,,,Lutufallet,Norway,Hydro,,15.0,61.31484,12.26374,Norway Power Plants (ENTSOE) .csv
1505,Osfallet,,,,Osfallet,Norway,Hydro,,6.0,61.1333333,11.3833333,Norway Power Plants (ENTSOE) .csv
1506,Sagnfossen,,,,Sagnfossen,Norway,Hydro,,7.0,61.31484,12.26374,Norway Power Plants (ENTSOE) .csv
1507,Lopet,,,,Lopet,Norway,Hydro,,28.0,61.1333333,11.3833333,Norway Power Plants (ENTSOE) .csv
1508,Rugeley,,,,Rugeley,United Kingdom,Coal,,1050.0,52.631161125,-1.943058312,UK Power Plant.csv
1509,Vittingfoss,,,,Vittingfoss,Norway,Hydro,,22.0,59.4833333,10.0166667,Norway Power Plants (ENTSOE) .csv
1510,Montarguli,,,,Montargull,Spain,Wind,,44.0,42.0166667,2.7166667,Spain Power Plants Over 10 MW.csv
1511,Forques,,,,Les forques,Spain,Wind,,30.0,41.4833333,1.2333333,Spain Power Plants Over 10 MW.csv
1512,Farrapa,,,,Farrapa,Spain,Wind,,30.0,43.3666667,-7.4833333,Spain Power Plants Over 10 MW.csv
1513,Castrios,,,,Castrios,Spain,Wind,,26.4,38.15,-1.0166667,Spain Power Plants Over 10 MW.csv
1514,Carcelen,,,,Carcelen,Spain,Wind,,49.6,39.102024,-1.308787,Spain Power Plants Over 10 MW.csv
1515,Lezuza,,,,Lezuza,Spain,Wind,,30.0,38.9497,-2.35419,Spain Power Plants Over 10 MW.csv
1516,Herreria,,,,Herreria,Spain,Wind,,44.8,36.01393,-5.606949,Spain Power Plants Over 10 MW.csv
1517,Penas grandes,,,,Penas grandes,Spain,Wind,,14.4,42.4666667,-8.4666667,Spain Power Plants Over 10 MW.csv
1518,Caparroso,,,,Caparroso,Spain,Wind,,30.1,42.341293,-1.64962,Spain Power Plants Over 10 MW.csv
1519,Farelo,,,,Farelo,Spain,Wind,,28.8,43.723013,-7.66118,Spain Power Plants Over 10 MW.csv
1520,Bandera,,,,Plana bandera,Spain,Wind,,31.35,42.020866,-1.485263,Spain Power Plants Over 10 MW.csv
1521,Montes cierzo,,,,Montes cierzo,Spain,Wind,,59.5,42.0616560638,-1.60451889038,Spain Power Plants Over 10 MW.csv
1522,Gregorio,,,,Gregorio,Spain,Wind,,15.0,42.032494,-1.525907,Spain Power Plants Over 10 MW.csv
1523,Cabezas,,,,Cabeza mesa,Spain,Wind,,36.8,42.65193,-7.95519,Spain Power Plants Over 10 MW.csv
1524,Paramo pozo,,,,Paramo poza,Spain,Wind,,164.76,42.665415,-3.5014,Spain Power Plants Over 10 MW.csv
1525,Plana jarreta,,,,Plana jarreta,Spain,Wind,,49.5,41.580138,-1.117193,Spain Power Plants Over 10 MW.csv
1526,Rhyl flats,,,,Rhyl flats,United Kingdom,Wind,,90.0,52.7885881615,-3.66056477032,UK Power Plant.csv
1527,Zielitz,,,,Zielitz,Germany,Natural Gas,,52.0,52.2890165036,11.6754832074,Germany Power Plants (conventional).csv
1528,Bramois,,,,Bramois groupe,Switzerland,Hydro,,27.35,46.6033209,7.91199915,Switzerland Power Plant.csv
1529,Cantiruelas,,,,Cantiruela,Spain,Wind,,15.0,41.880445,-4.362428,Spain Power Plants Over 10 MW.csv
1530,Fomentara,,,,Formentera,Spain,Oil,,14.0,38.7,1.4666667,Spain Power Plants Over 10 MW.csv
1531,Almaren,,,,Almaren unificado,Spain,Wind,,11.9,41.485954,-1.595011,Spain Power Plants Over 10 MW.csv
1532,Tawnaghmore,,,,Tawnaghmore,Ireland,Oil,,104.0,54.1166667,-9.1666667,Ireland and Northern Ireland.csv
1533,Jinamar,,,,Jinamar,Spain,Oil,,440.6,28.042431,-15.411372,Spain Power Plants Over 10 MW.csv
1534,Leboreiro endesa,,,,Leboreiro,Spain,Wind,,21.12,43.466846,-7.723832,Spain Power Plants Over 10 MW.csv
1535,Arona,,,,Arona,Spain,Oil,,50.0,28.0996194056,-16.681022644,Spain Power Plants Over 10 MW.csv
1536,Cortijo iruelas,,,,Cortijo iruelas,Spain,Wind,,13.6,37.3166667,-4.05,Spain Power Plants Over 10 MW.csv
1537,Bustelo,,,,Bustelo,Spain,Wind,,24.7,43.466846,-7.723832,Spain Power Plants Over 10 MW.csv
1538,Guia isora,,,,Guia isora,Spain,Oil,,50.0,28.2115416727,-16.7794704437,Spain Power Plants Over 10 MW.csv
1539,Barranco tirajana,,,,Barranco tirajana,Spain,Oil,,676.26,29.000934035,-13.6130046844,Spain Power Plants Over 10 MW.csv
1540,Arico,,,,Arico antes finca mogan,Spain,Wind,,17.49,28.177047,-16.482957,Spain Power Plants Over 10 MW.csv
1541,Alcudia,,,,Alcudia,Spain,Coal,,585.0,39.810605,3.091257,Spain Power Plants Over 10 MW.csv
1542,Castilfrio cetasa,,,,Castilfrio,Spain,Wind,,26.4,41.7640137422,-2.46883392334,Spain Power Plants Over 10 MW.csv
1543,Madero,,,,Madero,Spain,Wind,,28.71,41.779013,-1.983913,Spain Power Plants Over 10 MW.csv
1544,Guinchos,,,,Guinchos,Spain,Oil,,97.14,28.653838,-17.786694,Spain Power Plants Over 10 MW.csv
1545,Carballeira,,,,Carballeira,Spain,Wind,,24.42,42.4168352123,-7.76397585869,Spain Power Plants Over 10 MW.csv
1546,Cayo cetasa,,,,Cayo,Spain,Wind,,26.4,41.7640137422,-2.46883392334,Spain Power Plants Over 10 MW.csv
1547,Valpardo,,,,Valpardo,Spain,Wind,,21.5,40.593977,-4.411492,Spain Power Plants Over 10 MW.csv
1548,Carba,,,,Carba,Spain,Wind,,19.8,43.3,-7.6833333,Spain Power Plants Over 10 MW.csv
1549,Las pardas,,,,Pardas,Spain,Wind,,49.5,41.880445,-4.362428,Spain Power Plants Over 10 MW.csv
1550,Xoan,,,,Xoan,Spain,Wind,,15.84,42.6833333,-7.2333333,Spain Power Plants Over 10 MW.csv
1551,Alto palancio,,,,Palancia,Spain,Wind,,94.0,40.0166667,-0.65,Spain Power Plants Over 10 MW.csv
1552,Punta grande,,,,Punta grande,Spain,Oil,,215.54,28.9630174756,-13.5476875305,Spain Power Plants Over 10 MW.csv
1553,Ibiza,,,,Ibiza man,Spain,Oil,,221.3,38.9088342822,1.43296480179,Spain Power Plants Over 10 MW.csv
1554,Rhode peaker,,,,Rhode,Ireland,Oil,,104.0,53.3522222,-7.2016667,Ireland and Northern Ireland.csv
1555,Koegorspolder,,,,Koegorspolder,Netherlands,Wind,,44.0,51.33065335,3.83404455,Netherlands Power Plant.csv
1556,Waalwijk,,,,Ecopark waalwijk,Netherlands,Wind,,8.408,51.688826425,5.06879453075,Netherlands Power Plant.csv
1557,Afrikhavn,,,,Afrikahaven,Netherlands,Wind,,27.0,52.3742837523,4.89383199871,Netherlands Power Plant.csv
1558,Herkingen,,,,Herkingen,Netherlands,Wind,,8.3,51.730643125,4.11163498425,Netherlands Power Plant.csv
1559,Van pallandt,,,,Pallandt,Netherlands,Wind,,14.0,51.727829125,4.18505798425,Netherlands Power Plant.csv
1560,Lopik,,,,Lopik,Netherlands,Wind,,6.0,51.9738924,4.94889265,Netherlands Power Plant.csv
1561,Princess amalia,,,,Princess amalia,Netherlands,Wind,,120.0,52.2928653358,4.31759033564,Netherlands Power Plant.csv
1562,Hartel,,,,Hartelbrug,Netherlands,Wind,,36.0,51.925149025,4.48389513465,Netherlands Power Plant.csv
1563,Quereno,,,,Quereno,Spain,Hydro,,36.46,42.449602,-6.947579,Spain Power Plants Over 10 MW.csv
1564,Cimego,,,,Cimego,Italy,Hydro,,229.9,45.9270455,10.62656275,Italy Power Plant.csv
1565,Lana,,,,Lana,Italy,Hydro,,121.8,46.60989775,11.1585987,Italy Power Plant.csv
1566,Pena forcada,,,,Forcada,Spain,Wind,,33.8,43.131146,-9.181715,Spain Power Plants Over 10 MW.csv
1567,Portoscuso,,,,Portoscuso,Italy,Oil,,320.0,39.64800175,8.7047331,Italy Power Plant.csv
1568,Malpica,,,,Malpica,Spain,Wind,,16.575,43.3228049378,-8.81052017212,Spain Power Plants Over 10 MW.csv
1569,Pedro manzanal,,,,Manzanal,Spain,Wind,,33.75,42.028599,-2.231036,Spain Power Plants Over 10 MW.csv
1570,Sesue,,,,Sesue,Spain,Hydro,,36.0,42.551308,0.472115,Spain Power Plants Over 10 MW.csv
1571,Marzocco,,,,Livorno marzocco,Italy,Oil,,310.0,43.54263345,10.31601725,Italy Power Plant.csv
1572,Llavorsi cardos,,,,Llavorsi cardos,Spain,Hydro,,52.8,42.495149,1.211007,Spain Power Plants Over 10 MW.csv
1573,Pena armada,,,,Armada,Spain,Wind,,20.7,43.0321332915,-7.79514312744,Spain Power Plants Over 10 MW.csv
1574,Arties,,,,Arties,Spain,Hydro,,68.0,41.798001,1.954283,Spain Power Plants Over 10 MW.csv
1575,Lanuza,,,,Lanuza,Spain,Hydro,,52.69,42.72381263,-0.28169631958,Spain Power Plants Over 10 MW.csv
1576,Guadalmena,,,,Guadalmena,Spain,Hydro,,15.2,38.311867,-3.042194,Spain Power Plants Over 10 MW.csv
1577,Barrados,,,,Barrados,Spain,Hydro,,16.0,42.7333333,0.7166667,Spain Power Plants Over 10 MW.csv
1578,Melilla malaga,,,,Melilla,Spain,Oil,,56.52,35.29,-2.94,Spain Power Plants Over 10 MW.csv
1579,Seros,,,,Seros,Spain,Hydro,,44.6,41.4833333,0.4666667,Spain Power Plants Over 10 MW.csv
1580,Eume,,,,Eume,Spain,Hydro,,54.4,43.426973,-8.067068,Spain Power Plants Over 10 MW.csv
1581,Riba roja,,,,Riba roja,Spain,Hydro,,262.8,41.25,0.4833333,Spain Power Plants Over 10 MW.csv
1582,Corzan,,,,Corzan,Spain,Wind,,36.0,42.904016,-8.742734,Spain Power Plants Over 10 MW.csv
1583,Coucepenido,,,,Os corvos coucepenido,Spain,Wind,,33.0,43.6833333,-7.85,Spain Power Plants Over 10 MW.csv
1584,Villanua,,,,Villanua,Spain,Hydro,,13.2,42.679705,-0.537686,Spain Power Plants Over 10 MW.csv
1585,Escales,,,,Escales,Spain,Hydro,,36.0,42.3161465439,0.746319293976,Spain Power Plants Over 10 MW.csv
1586,Susqueda,,,,Susqueda,Spain,Hydro,,88.55,41.977765,2.516524,Spain Power Plants Over 10 MW.csv
1587,Flix endesa,,,,Flix,Spain,Hydro,,52.52,41.2307423044,0.55007815361,Spain Power Plants Over 10 MW.csv
1588,Loch gair,,,,Loch gair,United Kingdom,Hydro,,6.0,56.4242820993,-4.72601693887,UK Power Plant.csv
1589,Caldes,,,,Caldes,Spain,Hydro,,32.64,42.5046294058,0.800564289093,Spain Power Plants Over 10 MW.csv
1590,Valle secolo,,,,Valle secolo,Italy,Geothermal,,120.0,43.29908585,10.87261095,Italy Power Plant.csv
1591,Couto sebastian,,,,Couto sebastian,Spain,Wind,,18.0,42.696049,-8.24653,Spain Power Plants Over 10 MW.csv
1592,Caldereros,,,,Caldereros,Spain,Wind,,69.1,40.776694,-1.649786,Spain Power Plants Over 10 MW.csv
1593,Prada,,,,Prada,Spain,Hydro,,70.72,42.316743,-7.027391,Spain Power Plants Over 10 MW.csv
1594,Torbole,,,,Torbole,Italy,Hydro,,124.6,45.8603359854,10.8803426684,Italy Power Plant.csv
1595,Piombino enel,,,,Piombino termica,Italy,Oil,,1280.0,42.9381065,10.5330045,Italy Power Plant.csv
1596,Pueyo,,,,Pueyo,Spain,Hydro,,14.3,42.376352,-0.002612,Spain Power Plants Over 10 MW.csv
1597,Bosost,,,,Bossost,Spain,Hydro,,21.6,42.7833333,0.7,Spain Power Plants Over 10 MW.csv
1598,Termens,,,,Termens,Spain,Hydro,,12.0,41.7166667,0.7666667,Spain Power Plants Over 10 MW.csv
1599,Agustin,,,,Agustin,Spain,Hydro,,65.28,42.1794973838,-7.11218833923,Spain Power Plants Over 10 MW.csv
1600,Vielha,,,,Vielha,Spain,Hydro,,22.0,42.7019605619,0.795564651489,Spain Power Plants Over 10 MW.csv
1601,Penadrada,,,,Penadrada,Spain,Hydro,,38.17,42.820561,-6.487473,Spain Power Plants Over 10 MW.csv
1602,Sarra,,,,Sarra,Spain,Hydro,,28.86,42.7712741444,-0.334482192993,Spain Power Plants Over 10 MW.csv
1603,Cornatel,,,,Cornatel,Spain,Hydro,,130.66,42.449602,-6.947579,Spain Power Plants Over 10 MW.csv
1604,Iznajar,,,,Iznajar,Spain,Hydro,,76.8,37.266655,-4.414322,Spain Power Plants Over 10 MW.csv
1605,Duque,,,,Duque,Spain,Hydro,,12.8,36.9401510172,-3.36095809937,Spain Power Plants Over 10 MW.csv
1606,Vilan,,,,Do vilan,Spain,Wind,,16.9,43.131146,-9.181715,Spain Power Plants Over 10 MW.csv
1607,Marina,,,,Santa marina,Spain,Hydro,,34.68,42.699547,-6.512359,Spain Power Plants Over 10 MW.csv
1608,Giacomo sul vomano,,,,S.giacomo,Italy,Hydro,,490.0,42.55304,13.535891,Italy Power Plant.csv
1609,Biescas,,,,Biescas,Spain,Hydro,,64.4,42.628970046,-0.321350097656,Spain Power Plants Over 10 MW.csv
1610,Lanzada,,,,Lanzada,Italy,Hydro,,189.01,46.269297,9.869247,Italy Power Plant.csv
1611,Venaus mont cenis,,,,Venaus,Italy,Hydro,,240.0,45.1566763,7.01033785,Italy Power Plant.csv
1612,Termini imerese,,,,Termini imerese c.le,Italy,Natural Gas,,1340.0,37.976409,13.7219435,Italy Power Plant.csv
1613,Grado endesa,,,,Grado,Spain,Hydro,,45.76,42.15191,0.222472,Spain Power Plants Over 10 MW.csv
1614,Stassfurt,,,,Gud ikw staßfurt,Germany,Natural Gas,,132.0,51.8590591,11.5881394,Germany Power Plants (conventional).csv
1615,Maddaloni,,,,Maddaloni,Italy,Natural Gas,,352.0,41.0400222,14.3768249,Italy Power Plant.csv
1616,Larino,,,,Larino tg,Italy,Natural Gas,,250.0,41.8110355,14.967733,Italy Power Plant.csv
1617,Augusta,,,,Augusta c.le,Italy,Oil,,210.0,37.22263465,15.19871775,Italy Power Plant.csv
1618,Ribadelago,,,,Ribadelago,Spain,Hydro,,35.96,42.1043996603,-6.6625213623,Spain Power Plants Over 10 MW.csv
1619,Montorio,,,,Montorio,Italy,Hydro,,110.1,42.62221565,13.6683227,Italy Power Plant.csv
1620,Sau,,,,Sau,Spain,Hydro,,56.0,41.947002,2.384404,Spain Power Plants Over 10 MW.csv
1621,Aldeavieja,,,,Aldeavieja,Spain,Wind,,14.52,40.743111,-4.470959,Spain Power Plants Over 10 MW.csv
1622,Mequinenza,,,,Mequinenza,Spain,Hydro,,324.0,41.3721067929,0.301694869995,Spain Power Plants Over 10 MW.csv
1623,Empedocle,,,,Porto empedocle c.le,Italy,Oil,,140.0,37.312345,13.507123,Italy Power Plant.csv
1624,Seira,,,,Seira,Spain,Hydro,,37.01,42.476962,0.431267,Spain Power Plants Over 10 MW.csv
1625,Bembezar,,,,Bembezar,Spain,Hydro,,15.12,37.8333333,-5.2333333,Spain Power Plants Over 10 MW.csv
1626,Mediano,,,,Mediano,Spain,Hydro,,66.97,42.3226991462,0.243759155273,Spain Power Plants Over 10 MW.csv
1627,Tabescan inferior,,,,Tavascan inferior,Spain,Hydro,,32.04,42.621379,1.248929,Spain Power Plants Over 10 MW.csv
1628,Soverzene,,,,Soverzene,Italy,Hydro,,213.5,46.2058943,12.30319905,Italy Power Plant.csv
1629,Camarasa,,,,Camarasa,Spain,Hydro,,60.0,41.874859,0.878136,Spain Power Plants Over 10 MW.csv
1630,Terradets,,,,Terradets,Spain,Hydro,,32.5,42.074764,0.916209,Spain Power Plants Over 10 MW.csv
1631,Tabescan superior,,,,Tavascan superior,Spain,Hydro,,120.44,42.621379,1.248929,Spain Power Plants Over 10 MW.csv
1632,Floriano egna,,,,S.floriano,Italy,Hydro,,180.0,46.31691355,11.2725739,Italy Power Plant.csv
1633,Cardano,,,,Cardano,Italy,Hydro,,121.0,46.49128515,11.3708242,Italy Power Plant.csv
1634,Canelles,,,,Canelles,Spain,Hydro,,108.0,41.873141,0.720168,Spain Power Plants Over 10 MW.csv
1635,Virgen belen,,,,Virgen belen,Spain,Wind,,59.04,38.871357,-1.348506,Spain Power Plants Over 10 MW.csv
1636,Cuerda,,,,Cuerda humero,Spain,Wind,,55.44,38.834619,-1.460342,Spain Power Plants Over 10 MW.csv
