id,CARMA,FIAS,GEO,OPSD,WRI,Country,Fueltype,Classification,Capacity,lat,lon,File
452,,,,Mutt,Mutt,Switzerland,Hydro,Run-Of-River,11.3,46.0114638208,7.73855316305,"BFE, Switzerland Power Plant.csv"
454,,,,Täschbach,Täschbach,Switzerland,Hydro,Run-Of-River,1.65,46.0672050805,7.78111832736,"BFE, Switzerland Power Plant.csv"
457,,,,Riedji,Riedji,Switzerland,Hydro,Run-Of-River,0.59,46.2393596552,7.89006330756,"BFE, Switzerland Power Plant.csv"
458,,,,Baltschieder,Baltschieder,Switzerland,Hydro,Run-Of-River,0.33,46.3075293023,7.87167668529,"BFE, Switzerland Power Plant.csv"
460,,,,Kwkw bachtoli,Bachtoli,Switzerland,Hydro,Run-Of-River,0.98,46.2926424983,7.77903138525,"BFE, Switzerland Power Plant.csv"
461,,,,Unterbäch,Unterbäch,Switzerland,Hydro,Run-Of-River,0.85,46.2857490893,7.79741347619,"BFE, Switzerland Power Plant.csv"
463,,,,Chriz,Chriz,Switzerland,Hydro,Run-Of-River,0.55,46.3017818766,7.79089962744,"BFE, Switzerland Power Plant.csv"
464,,,,Niedergesteln,Niedergesteln,Switzerland,Hydro,Run-Of-River,0.91,46.3211352958,7.78680511782,"BFE, Switzerland Power Plant.csv"
466,,,,Blatten,Blatten sak,Switzerland,Hydro,Run-Of-River,0.8,46.4229430636,7.82212420241,"BFE, Switzerland Power Plant.csv"
470,,,,Navisence,Navisence,Switzerland,Hydro,Reservoir,52.0,46.6754376936,8.37240886662,"BFE, Switzerland Power Plant.csv"
472,,,,Turb. lac d'icogne,Icogne,Switzerland,Hydro,Run-Of-River,2.0,46.3059257158,7.43851437386,"BFE, Switzerland Power Plant.csv"
473,,,,Beulet,Beulet,Switzerland,Hydro,Run-Of-River,0.72,46.2682325663,7.42100406459,"BFE, Switzerland Power Plant.csv"
474,,,,Sauterot hérémence lysa,Sauterot hérémence lysa,Switzerland,Hydro,Run-Of-River,5.1,46.1699973881,7.40653607429,"BFE, Switzerland Power Plant.csv"
475,,,,Sauterôt hérémence fmdb,Sauterôt hérémence fmdb,Switzerland,Hydro,Run-Of-River,0.6,46.1707174053,7.40783042964,"BFE, Switzerland Power Plant.csv"
476,,,,Zour,Zour,Switzerland,Hydro,Run-Of-River,0.46,46.2744977933,7.35289555834,"BFE, Switzerland Power Plant.csv"
478,,,,Arbaz sionne energie,Arbaz sionne energie,Switzerland,Hydro,Run-Of-River,0.58,46.2464389011,7.36318337545,"BFE, Switzerland Power Plant.csv"
481,,,,Balavaud,Balavaud,Switzerland,Hydro,Run-Of-River,0.48,46.2209490674,7.2566888557,"BFE, Switzerland Power Plant.csv"
482,,,,Er palier isérables c. arcay,Palier isérables c. arcay,Switzerland,Hydro,Run-Of-River,0.35,46.1609354297,7.24886403999,"BFE, Switzerland Power Plant.csv"
483,,,,Step vallée bagnes,Step vallée bagnes,Switzerland,Hydro,Run-Of-River,0.4,46.0827671918,7.20311685212,"BFE, Switzerland Power Plant.csv"
484,,,,Pas du lein,Pas du lein,Switzerland,Hydro,Run-Of-River,0.47,46.1141701715,7.16702258324,"BFE, Switzerland Power Plant.csv"
485,,,,Vollèges cries,Vollèges cries,Switzerland,Hydro,Run-Of-River,0.9,46.0935060212,7.17785746662,"BFE, Switzerland Power Plant.csv"
486,,,,Hospitalet,Hospitalet,Switzerland,Hydro,Run-Of-River,1.47,45.8860019638,7.18722185045,"BFE, Switzerland Power Plant.csv"
488,,,,Sembrancher,Sembrancher,Switzerland,Hydro,Run-Of-River,11.0,46.079152002,7.15672724814,"BFE, Switzerland Power Plant.csv"
489,,,,Pont neuf,Pont neuf,Switzerland,Hydro,Run-Of-River,0.93,46.073184867,7.05542701654,"BFE, Switzerland Power Plant.csv"
490,,,,Trient,Trient,Switzerland,Hydro,Run-Of-River,1.0,46.0583372445,6.96030038614,"BFE, Switzerland Power Plant.csv"
491,,,,Aboyeu,Aboyeu,Switzerland,Hydro,Run-Of-River,3.3,46.1819570581,7.03393846048,"BFE, Switzerland Power Plant.csv"
492,,,,Rasse,Rasse,Switzerland,Hydro,Run-Of-River,0.72,46.1813257215,7.0092074642,"BFE, Switzerland Power Plant.csv"
493,,,,Bevieux,Bevieux,Switzerland,Hydro,Run-Of-River,1.9,46.2603811856,7.02881412738,"BFE, Switzerland Power Plant.csv"
494,,,,Champéry etrivouez,Champéry etrivouez,Switzerland,Hydro,Run-Of-River,0.97,46.161762733,6.85918766723,"BFE, Switzerland Power Plant.csv"
495,,,,Torrent soi,Torrent soi,Switzerland,Hydro,Run-Of-River,0.92,46.1860308699,6.89104970296,"BFE, Switzerland Power Plant.csv"
496,,,,Monthey commune,Monthey commune,Switzerland,Hydro,Run-Of-River,0.4,46.2496081279,6.94448084181,"BFE, Switzerland Power Plant.csv"
497,,,,Chable,Chable,Switzerland,Hydro,Run-Of-River,0.42,46.3078615869,6.89669954474,"BFE, Switzerland Power Plant.csv"
498,,,,Diablerets,Diablerets,Switzerland,Hydro,Reservoir,5.4,46.3530641075,7.15465044855,"BFE, Switzerland Power Plant.csv"
499,,,,Pont tine coussy loudze,Pont tine coussy loudze,Switzerland,Hydro,Run-Of-River,10.99,46.3477850662,7.04432577868,"BFE, Switzerland Power Plant.csv"
500,,,,"Douve, aigle",Douve,Switzerland,Hydro,Run-Of-River,0.46,46.3277994563,7.01531866907,"BFE, Switzerland Power Plant.csv"
501,,,,Micro fontanney,Fontanney,Switzerland,Hydro,Run-Of-River,0.33,46.3170626321,6.98398364412,"BFE, Switzerland Power Plant.csv"
503,,,,Sonzier,Sonzier,Switzerland,Hydro,Run-Of-River,1.65,46.4403231332,6.92517165399,"BFE, Switzerland Power Plant.csv"
504,,,,Taulan,Taulan,Switzerland,Hydro,Run-Of-River,1.2,46.4339054895,6.91846679903,"BFE, Switzerland Power Plant.csv"
505,,,,Rivaz le forestay,Rivaz le forestay,Switzerland,Hydro,Run-Of-River,0.73,46.4746425288,6.77770904753,"BFE, Switzerland Power Plant.csv"
507,,,,Vessy,Vessy,Switzerland,Hydro,Run-Of-River,0.42,46.1790567398,6.17027683448,"BFE, Switzerland Power Plant.csv"
508,,,,Rançonnière,Rançonnière,Switzerland,Hydro,Run-Of-River,1.6,47.0529629931,6.71594514968,"BFE, Switzerland Power Plant.csv"
509,,,,Refrain,Refrain,Switzerland,Hydro,Run-Of-River,12.0,47.1876938239,6.87311737175,"BFE, Switzerland Power Plant.csv"
510,,,,Ossasco,Ossasco,Switzerland,Hydro,Run-Of-River,1.27,46.5126365625,8.53838477213,"BFE, Switzerland Power Plant.csv"
511,,,,Sella,Sella,Switzerland,Hydro,Reservoir,1.93,46.5524637488,8.58666190321,"BFE, Switzerland Power Plant.csv"
512,,,,Calcaccia,Calcaccia,Switzerland,Hydro,Run-Of-River,3.6,46.5194921171,8.6345754932,"BFE, Switzerland Power Plant.csv"
516,,,,Spina valbella,Spina valbella,Switzerland,Hydro,Run-Of-River,4.2,46.431134362,9.20699910427,"BFE, Switzerland Power Plant.csv"
517,,,,Mesocco nan ros,Mesocco nan ros,Switzerland,Hydro,Run-Of-River,0.35,46.4196352889,9.23446723925,"BFE, Switzerland Power Plant.csv"
518,,,,Corgello peccia,Peccia corgello,Switzerland,Hydro,Run-Of-River,0.98,46.4156418664,8.61147407012,"BFE, Switzerland Power Plant.csv"
519,,,,Campo vallemaggia,Campo vallemaggia,Switzerland,Hydro,Run-Of-River,1.28,46.2853101718,8.5086146267,"BFE, Switzerland Power Plant.csv"
520,,,,Cerentino,Cerentino,Switzerland,Hydro,Run-Of-River,1.38,46.3065771304,8.5516126454,"BFE, Switzerland Power Plant.csv"
521,,,,Ponte brolla,Ponte brolla,Switzerland,Hydro,Run-Of-River,3.1,46.18559009,8.75120889324,"BFE, Switzerland Power Plant.csv"
522,,,,Sigirino monteceneri,Sigirino monteceneri,Switzerland,Hydro,Run-Of-River,0.84,46.0774335119,8.91253368696,"BFE, Switzerland Power Plant.csv"
523,,,,Valmara,Valmara,Switzerland,Hydro,Run-Of-River,0.95,45.9394453937,8.9776796767,"BFE, Switzerland Power Plant.csv"
524,,,,Pedecosta,Pedecosta,Switzerland,Hydro,Run-Of-River,0.51,46.3576454254,10.0757152147,"BFE, Switzerland Power Plant.csv"
525,,,,Plancanin,Plancanin,Switzerland,Hydro,Run-Of-River,0.5,46.3638966463,9.71265622238,"BFE, Switzerland Power Plant.csv"
529,,,,Madulain,Madulain,Switzerland,Hydro,Run-Of-River,1.56,46.5852709512,9.9363025202,"BFE, Switzerland Power Plant.csv"
530,,,,Guarda ara,Guarda ara,Switzerland,Hydro,Run-Of-River,0.35,46.7684823294,10.1429807693,"BFE, Switzerland Power Plant.csv"
531,,,,Tasnan,Tasnan,Switzerland,Hydro,Run-Of-River,6.6,46.7776529012,10.2257209387,"BFE, Switzerland Power Plant.csv"
532,,,,Tarasp ischla,Tarasp ischla,Switzerland,Hydro,Run-Of-River,0.92,46.7899029834,10.2837559953,"BFE, Switzerland Power Plant.csv"
534,,,,Chasura,Chasura,Switzerland,Hydro,Run-Of-River,0.3,46.8702702474,10.4358013527,"BFE, Switzerland Power Plant.csv"
535,,,,Punt dal gall dotieranlage,Punt dal gall dotierzentrale,Switzerland,Hydro,Run-Of-River,2.8,46.6234441915,10.1932036115,"BFE, Switzerland Power Plant.csv"
536,,,,Muranzina,Muranzina,Switzerland,Hydro,Run-Of-River,2.0,46.5965486956,10.4278045452,"BFE, Switzerland Power Plant.csv"
537,,,,Chasseras,Chasseras,Switzerland,Hydro,Run-Of-River,1.07,46.614013798,10.4414426528,"BFE, Switzerland Power Plant.csv"
538,Coo trois ponts,Coo trois ponts,Coo and,,Coo,Belgium,Hydro,Pumped Storage,1164.0,50.3753930256,5.86775427399,"energy_storage_exchange, Belgium Power Plant.csv"
539,Waldeck,Waldeck plant,Waldeck,,Waldeck bringhausen,Germany,Hydro,Pumped Storage,694.0,51.177425295,9.05357022559,"energy_storage_exchange, Germany Power Plants (conventional).csv"
540,Anapo,Anapo solarino,Anapo,,Anapo c.le,Italy,Hydro,Pumped Storage,600.0,37.132497025,15.156834775,"energy_storage_exchange, Italy Power Plant.csv"
541,Akkats,Akkats,Akkats,,Akkats,Sweden,Hydro,Reservoir,150.0,66.5643886115,20.0879879882,Sweden Power Plant.csv
542,Olidan,Olidan,Olidan,,Olidan,Sweden,Hydro,Reservoir,220.0,58.1949120004,12.2286306403,Sweden Power Plant.csv
543,Turlough,Turlough hill,Turlough hill tomaneena,,Turlough,Ireland,Hydro,Pumped Storage,292.0,53.0504740667,-6.32667036667,"energy_storage_exchange, Ireland and Northern Ireland.csv"
544,Einaudi chiotas,Chiotas entracque,Entracque chiotas piastra,,Entracque_chro,Italy,Hydro,Pumped Storage,1184.0,44.2221125,7.400708,"energy_storage_exchange, Italy Power Plant.csv"
545,Roncovalgrande delio,Roncovalgrande lago delio,Roncovalgrande,,Roncovalgrande,Italy,Hydro,Pumped Storage,1016.0,46.0468636187,8.73360983212,"energy_storage_exchange, Italy Power Plant.csv"
546,Fiorano,San fiorano,San fiorano,,S.fiorano,Italy,Hydro,Pumped Storage,568.0,45.824139225,10.192063775,"energy_storage_exchange, Italy Power Plant.csv"
547,Presenzano,Domenico cimarosa presenzano,Presenzano domenico cimarosa,,Presenzano,Italy,Hydro,Pumped Storage,1005.0,41.3787045,14.083295,"energy_storage_exchange, Italy Power Plant.csv"
548,Einaudi rovina,Rovina entracque,Entracque rovina piastra,,Entracque rovina,Italy,Hydro,Pumped Storage,134.0,44.2371125,7.3950905,"energy_storage_exchange, Italy Power Plant.csv"
549,Edolo,Edolo,Edolo,,Edolo,Italy,Hydro,Pumped Storage,1280.0,46.1768495,10.3340795,"energy_storage_exchange, Italy Power Plant.csv"
550,Markersbach,Markersbach plant,Markersbach,,Markersbach,Germany,Hydro,Pumped Storage,1050.0,50.6511902,12.868301975,"energy_storage_exchange, Germany Power Plants (conventional).csv"
551,Goldisthal,Goldisthal station,Goldisthal,,Goldisthal,Germany,Hydro,Pumped Storage,1060.67,50.510727125,11.044853875,"energy_storage_exchange, Germany Power Plants (conventional).csv"
552,Porjus nya,Porjus,Porjus,,Porjus,Sweden,Hydro,Reservoir,480.0,66.9600713201,19.8090654095,Sweden Power Plant.csv
553,Boden,Boden,Boden,,Boden,Sweden,Hydro,Reservoir,80.0,65.8199766043,21.6848721673,Sweden Power Plant.csv
554,Cruachan,Cruachan,Cruachan scotland,,Cruachan,United Kingdom,Hydro,Pumped Storage,440.0,56.498084054,-4.8292122649,"energy_storage_exchange, UK Power Plant.csv"
555,Villarino,Villarino almendra reversible,Almendra villarino,,Villarino,Spain,Hydro,Pumped Storage,850.88,41.826492,-6.370078,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
556,Ffestiniog,Ffestiniog plant,Ffestiniog wales,,Ffestiniog,United Kingdom,Hydro,Pumped Storage,360.0,52.8070379769,-3.89362443743,"energy_storage_exchange, UK Power Plant.csv"
557,Dinorwig,Dinorwig,Dinorwig,,Dinorwig,United Kingdom,Hydro,Pumped Storage,1890.0,52.9205433462,-4.0555681206,"energy_storage_exchange, UK Power Plant.csv"
558,Koepchenwerk,Herdecke plant,Koepchenwerk herdecke,,Koepchenwerk,Germany,Hydro,Pumped Storage,154.0,51.43174465,7.44140155,"energy_storage_exchange, Germany Power Plants (conventional).csv"
559,Ronkhausen,Rönkhausen plant,Rönkhausen,,Pumpspeicherwerk rönkhausen,Germany,Hydro,Pumped Storage,140.0,51.19606785,7.9756311,"energy_storage_exchange, Germany Power Plants (conventional).csv"
560,Vittjarv,Vittjärv,Vittjarv,,Vittjarv,Sweden,Hydro,Reservoir,36.0,65.8473516667,21.5581045667,Sweden Power Plant.csv
561,Erzhausen,Erzhausen plant,Erzhausen,,Erzhausen,Germany,Hydro,Pumped Storage,246.0,51.8808075875,9.94534689415,"energy_storage_exchange, Germany Power Plants (conventional).csv"
562,Harspranget,Harspranget,Harspranget,,Harspranget,Sweden,Hydro,Reservoir,977.0,66.9102683201,19.8183824095,Sweden Power Plant.csv
563,Messaure,Messaure,Messaure,,Messaure,Sweden,Hydro,Reservoir,480.0,66.6584938871,20.1641580779,Sweden Power Plant.csv
564,Wendefurth,Wendefurth,Wendefurth,,Wendefurth,Germany,Hydro,Pumped Storage,80.0,51.73818685,10.916492925,"energy_storage_exchange, Germany Power Plants (conventional).csv"
565,Stornorrfors,Storrnorfors,Stornorrfors,,Stornorrfors,Sweden,Hydro,Run-Of-River,599.0,63.8537415049,20.1099298237,Sweden Power Plant.csv
566,Ligga,Ligga,Ligga,,Ligga,Sweden,Hydro,Reservoir,351.4,66.4518076534,20.5864554095,Sweden Power Plant.csv
567,Hojum,Hojum,Hojum,,Hojum,Sweden,Hydro,Reservoir,370.0,58.2814204672,12.2819483871,Sweden Power Plant.csv
568,Alvkarleby,Älvkarleby,Alvkarleby,,Alvkarleby,Sweden,Hydro,Reservoir,126.0,60.5267836,17.387476625,Sweden Power Plant.csv
569,Laxede,Laxede,Laxede,,Laxede,Sweden,Hydro,Reservoir,222.0,66.2536250104,20.8396873275,Sweden Power Plant.csv
570,Hausling,Häusling plant,Haeusling,,Häusling,Austria,Hydro,Pumped Storage,360.0,47.14871,11.9680619,"energy_storage_exchange, Verbund Power Plant.csv"
571,Rosshag,Roßhag plant,Rosshag,,Roßhag,Austria,Hydro,Pumped Storage,232.0,47.0866407667,11.7701975667,"energy_storage_exchange, Verbund Power Plant.csv"
572,Wehr,Wehr plant,Wehr,,Wehr,Germany,Hydro,Pumped Storage,992.0,47.6388578796,7.91010660812,"energy_storage_exchange, Germany Power Plants (conventional).csv"
573,Foyers,Foyers station,Foyers scotland,,Foyers falls,United Kingdom,Hydro,Pumped Storage,305.0,57.1552292057,-4.37720353398,"energy_storage_exchange, UK Power Plant.csv"
574,Plate taille,Plate taille plant,Plate taille belgeium,,Plate taille,Belgium,Hydro,Pumped Storage,144.0,50.2022949528,4.38121225789,"energy_storage_exchange, Belgium Power Plant.csv"
575,Letsi,Letsi,Letsi,,Letsi,Sweden,Hydro,Reservoir,486.0,66.502013,20.3789075,Sweden Power Plant.csv
576,Aldeadavila,Aldeadávila,Aldeadavila,,Aldeadavila,Spain,Hydro,Pumped Storage,1230.0,41.075835,-6.17778,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
577,,Malta main stage plant,Malta haupstufe rottau,,Malta main,Austria,Hydro,Pumped Storage,730.0,46.87035,13.3297,"energy_storage_exchange, Verbund Power Plant.csv"
578,Lixhe,,Lixhe,,Hu lixhe,Belgium,Hydro,Run-Of-River,20.0,50.7446479346,5.69268594208,Belgium Power Plant.csv
579,Batiaz,,Batiaz,,Bâtiaz,Switzerland,Hydro,Reservoir,180.0,46.3929749667,7.8266835,Switzerland Power Plant.csv
580,Heid goreux,,Heid goreux,,Heid goreux,Belgium,Hydro,Run-Of-River,8.1,50.4500564608,5.70482086792,Belgium Power Plant.csv
581,Castro,,Castro,,Castro,Spain,Hydro,Reservoir,195.29,41.697448,-5.8267305,Spain Power Plants Over 10 MW.csv
582,Grands malades,,Grand malades,,Hu grand malades,Belgium,Hydro,Run-Of-River,5.0,50.4614282398,4.88543202362,Belgium Power Plant.csv
583,Ampsin neuville,,Ampsin neuville,,Hu ampsin neuville,Belgium,Hydro,Run-Of-River,10.0,50.5375133033,5.2870503479,Belgium Power Plant.csv
584,Andenne,,Andenne seilles,,Hu andenne,Belgium,Hydro,Run-Of-River,9.15,50.491104,5.0825635,Belgium Power Plant.csv
585,Ardnacrusha,,Ardnacrusha,,Ardnacrusha,Ireland,Hydro,Run-Of-River,86.0,52.31599445,-8.81098335,Ireland and Northern Ireland.csv
586,Villach,,Villach,,Villach,Austria,Hydro,Run-Of-River,25.322,46.6215889,13.84261665,Verbund Power Plant.csv
587,Greifenstein,,Greifenstein,,Greifenstein,Austria,Hydro,Reservoir,311.1,48.3509831883,16.2423280823,Verbund Power Plant.csv
588,Lavamund,,Lavamuend,,Lavamünd,Austria,Hydro,Run-Of-River,28.0,46.6417425161,14.9425142838,Verbund Power Plant.csv
589,Paternion,,Paternion,,Paternion,Austria,Hydro,Run-Of-River,24.0,46.71752835,13.64070555,Verbund Power Plant.csv
590,Kellerberg,,Kellersberg,,Kellerberg,Austria,Hydro,Run-Of-River,25.0,46.67,13.70705555,Verbund Power Plant.csv
591,Saucelle,,Saucelle,,Saucelle,Spain,Hydro,Reservoir,525.0,41.046344,-6.779991,Spain Power Plants Over 10 MW.csv
592,Ricobayo esla,,Ricobayo,,Ricobayo,Spain,Hydro,Reservoir,326.57,41.524192,-5.978008,Spain Power Plants Over 10 MW.csv
593,Villalcampo,,Villalcampo,,Villalcampo,Spain,Hydro,Reservoir,215.81,41.506796,-6.067056,Spain Power Plants Over 10 MW.csv
594,Jose oriol,,Jose maria oriol alcantara,,"Jose oriol,",Spain,Hydro,Reservoir,957.0,39.724475,-6.8842375,Spain Power Plants Over 10 MW.csv
595,Freudenau,,Freudenau,,Vienna freudenau,Austria,Hydro,Run-Of-River,186.8,48.1925438801,16.4267375404,Verbund Power Plant.csv
596,Funsingau,,Funsingau,,Funsingau,Austria,Hydro,Run-Of-River,27.0,47.22603335,12.02913,Verbund Power Plant.csv
597,Gerlos,,Gerlos,,Gerlos,Austria,Hydro,Reservoir,200.2,47.23375165,11.89152665,Verbund Power Plant.csv
598,Melk,,Melk,,Melk,Austria,Hydro,Run-Of-River,200.7,48.2252836256,15.3180303904,Verbund Power Plant.csv
599,Schwabek,,Schwabeck,,Schwabeck,Austria,Hydro,Run-Of-River,79.0,46.654278,14.861578,Verbund Power Plant.csv
600,Aschach,,Aschach,,Aschach,Austria,Hydro,Reservoir,287.0,48.199211743,14.1792207947,Verbund Power Plant.csv
601,Altenworth,,Altenwoerth,,Altenwörth,Austria,Hydro,Reservoir,349.5,48.37891665,15.8528,Verbund Power Plant.csv
602,Veit,,St. veit,,St. veit,Austria,Hydro,Run-Of-River,16.5,47.35234165,12.8872,Verbund Power Plant.csv
603,Schwarzach sbg,,Schwarzach,,Schwarzach,Austria,Hydro,Run-Of-River,120.0,47.34926665,12.86945,Verbund Power Plant.csv
604,Urreiting,,Urreiting,,Urreiting,Austria,Hydro,Run-Of-River,16.5,47.37909165,13.21338335,Verbund Power Plant.csv
605,Johann,,St. johann,,St. johann,Austria,Hydro,Run-Of-River,16.5,47.3369189,13.24814445,Verbund Power Plant.csv
606,Kreuzbergmaut,,Kreuzbergmaut,,Kreuzbergmaut,Austria,Hydro,Run-Of-River,18.0,47.42893335,13.21373335,Verbund Power Plant.csv
607,Bischofhofen,,Bischofshofen,,Bischofshofen,Austria,Hydro,Run-Of-River,16.0,47.41183335,13.21858335,Verbund Power Plant.csv
608,Grimsel ost,,Grimsel,,Grimsel,Switzerland,Hydro,Reservoir,415.0,46.4420050266,8.05608684495,Switzerland Power Plant.csv
609,Ybbs persenberg,,Ybbs persenburg,,Ybbs persenbeug,Austria,Hydro,Reservoir,242.2,48.18916,15.0682,Verbund Power Plant.csv
610,Wallsee mitterkirchen,,Wallsee mitterkirchen,,Wallsee mitterkirchen,Austria,Hydro,Run-Of-River,212.4,48.16656,14.6953,Verbund Power Plant.csv
611,Annabrucke,,Annabruecke,,Annabrücke,Austria,Hydro,Run-Of-River,90.0,46.5612,14.4795,Verbund Power Plant.csv
612,Kaprun oberstufe,,Kaprun oberstufe limberg,,Kaprun oberstufe,Austria,Hydro,Run-Of-River,113.0,47.1968,12.71922,Verbund Power Plant.csv
613,Ferlach maria rain,,Ferlach maria rain,,Ferlach maria rain,Austria,Hydro,Run-Of-River,75.0,46.5462,14.2985,Verbund Power Plant.csv
614,Feistritz ludmannsdorf,,Feistritz ludmannsdorf,,Feistritz ludmannsdorf,Austria,Hydro,Run-Of-River,88.2,46.5347,14.1712,Verbund Power Plant.csv
615,Ottensheim wilhering,,Ottenheim wilhering,,Ottensheim wilhering,Austria,Hydro,Run-Of-River,183.0,48.31663,14.1512,Verbund Power Plant.csv
616,Abwinden asten,,Abwinden asten,,Abwinden asten,Austria,Hydro,Run-Of-River,173.1,48.24798,14.4305,Verbund Power Plant.csv
617,Mayrhofen zemm,,Mayrhofen,,Mayrhofen,Austria,Hydro,Reservoir,355.0,47.158065,11.850133,Verbund Power Plant.csv
618,Sloy,,Loch sloy,,Sloy,United Kingdom,Hydro,Run-Of-River,153.0,56.5186556,-4.41287585,UK Power Plant.csv
619,,,Butgenbach,,Butgenbach,Belgium,Hydro,Run-Of-River,1.8,50.4359,6.2106,Belgium Power Plant.csv
620,,,Floriffoux,,Hu floriffoux,Belgium,Hydro,Run-Of-River,0.8,50.4468,4.7767,Belgium Power Plant.csv
621,,,Hydro vierre,,Vierre,Belgium,Hydro,Run-Of-River,1.9,49.733,5.377,Belgium Power Plant.csv
622,,,Jochenstein,,Jochenstein,Austria,Hydro,Run-Of-River,132.0,48.5184,13.7076,Verbund Power Plant.csv
623,,,Kaprun klammsee,,Klammsee,Austria,Hydro,Run-Of-River,1.0,47.2591,12.7389,Verbund Power Plant.csv
624,,,Kaprun limberg,,Kaprun limberg,Austria,Hydro,Reservoir,480.0,47.1985,12.7223,Verbund Power Plant.csv
625,,,Monsin,,Hu monsin,Belgium,Hydro,Run-Of-River,19.7,50.6517,5.6308,Belgium Power Plant.csv
626,,,Nant drance,,Nant drance,Switzerland,Hydro,Reservoir,900.0,46.5117291,8.04184805795,Switzerland Power Plant.csv
627,,,Wallnerau salzach,,Wallnerau salzach,Austria,Hydro,Run-Of-River,13.0,47.316,13.14095,Verbund Power Plant.csv
628,,,Wallnerau unterwasser,,Wallnerau underwater,Austria,Hydro,Run-Of-River,5.0,47.31554,13.140946,Verbund Power Plant.csv
629,,,Werfen pfarrwerfen,,Werfen pfarrwerfen,Austria,Hydro,Run-Of-River,16.0,47.4698,13.1945,Verbund Power Plant.csv
631,Nes,Nes,,,Nes oek,Norway,Hydro,Reservoir,299.0,60.36059835,9.94314835,Norway Power Plants (ENTSOE) .csv
633,Aguayo,Aguayo plant,,,Aguayo,Spain,Hydro,Pumped Storage,360.6,43.0719165,-4.0227475,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
639,Brokke,Brokke,,,Brokke,Norway,Hydro,Reservoir,630.0,58.887815,8.23808335,Norway Power Plants (ENTSOE) .csv
641,Hovatn,Hovatn,,,Hovatn,Norway,Hydro,Run-Of-River,55.0,58.98313165,7.67634665,Norway Power Plants (ENTSOE) .csv
642,Hekni,Hekni,,,Hekni,Norway,Hydro,Run-Of-River,60.0,58.8225,8.25697835,Norway Power Plants (ENTSOE) .csv
644,Moralets,Moralets llauset lleida huesca,,,Moralets,Spain,Hydro,Pumped Storage,221.4,42.5227245423,0.692099304199,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
646,Evanger,Evanger,,,Evanger,Norway,Hydro,Reservoir,446.0,60.6396,6.267235,Norway Power Plants (ENTSOE) .csv
647,Fosse,Fosse,,,Fosse,Norway,Hydro,Run-Of-River,25.0,60.53255165,5.81007665,Norway Power Plants (ENTSOE) .csv
648,Matre,Matre,,,Matre,Norway,Hydro,Reservoir,426.0,60.836285,5.4477,Norway Power Plants (ENTSOE) .csv
651,Gideabacka,Gideabacka,,,Gideabacka,Sweden,Hydro,Reservoir,15.8,63.33223465,19.1133465,Sweden Power Plant.csv
653,Vamma,Vamma,,,Vamma,Norway,Hydro,Reservoir,252.0,59.562829,11.166595,Norway Power Plants (ENTSOE) .csv
654,Tanes,Tanes,,,Tanes,Spain,Hydro,Pumped Storage,133.0,43.228304,-5.6902275,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
656,Stadsforsen,Stadsforsen,,,Stadsforsen,Sweden,Hydro,Reservoir,142.0,63.1166482333,15.9508481667,Sweden Power Plant.csv
657,Guijo granadilla,Guijo grandadilla,,,Guijo granadilla,Spain,Hydro,Pumped Storage,54.0,40.1967535,-6.161695,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
658,Gabriel galan,Gabriel galan,,,Gabriel galan,Spain,Hydro,Pumped Storage,111.0,40.1967535,-6.161695,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
659,Conso,Conso,,,Conso,Spain,Hydro,Pumped Storage,268.02,42.15333335,-7.23666665,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
660,Puente bibey,Puente bibey,,,Puente bibey,Spain,Hydro,Pumped Storage,315.0,42.309812498,-7.23104690552,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
661,Glems,Glems plant,,,Pumpspeicherkraftwerk glems,Germany,Hydro,Pumped Storage,90.64,48.5086151544,9.30327106991,"energy_storage_exchange, Germany Power Plants (conventional).csv"
664,Ventoux susa,Pont ventoux susa,,,Pont ventoux,Italy,Hydro,Pumped Storage,158.0,45.1067492,6.9466249,"energy_storage_exchange, Italy Power Plant.csv"
665,Villa gargnano,Villa gargnano,,,Gargnano,Italy,Hydro,Pumped Storage,139.62,45.689076,10.6614588667,"energy_storage_exchange, Italy Power Plant.csv"
666,Montamara,Cardos valley complex montamara,,,Montamara,Spain,Hydro,Pumped Storage,92.42,42.6306895,1.2544645,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
667,Capriati lete sava,Capriati,,,Capriati,Italy,Hydro,Pumped Storage,115.0,41.485748,14.14028,"energy_storage_exchange, Italy Power Plant.csv"
668,Provvidenza,Provvidenza,,,Provvidenza,Italy,Hydro,Pumped Storage,156.0,43.1529664,12.6227125,"energy_storage_exchange, Italy Power Plant.csv"
669,Guillena,Guillena,,,Guillena,Spain,Hydro,Pumped Storage,215.0,37.5413103801,-6.05812814713,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
