id,country_code,company,name_bnetza,block_bnetza,name_uba,postcode,city,street,state,commissioned_original,commissioned,retrofit,shutdown,status,fuel,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology,type,eeg,chp,capacity_net_bnetza,capacity_gross_uba,chp_capacity_uba,merge_comment,efficiency_data,efficiency_source,efficiency_estimate,network_node,voltage,network_operator,lat,lon,comment
BNA0602,DE,RWE Generation SE,Emsland,C1,Emsland C (Lingen) GT 1 u. 2,49811,Lingen,,Niedersachsen,2011,2011.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,,no,yes,116.0,116.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.46,http://www.rwe.com/web/cms/de/1770644/rwe-generation-se/standorte/deutschland/kw-emsland/,0.5895,Hanekenfähr,110,Westnetz GmbH,52.481878,7.3066580000000005,
BNA0603,DE,RWE Generation SE,Emsland,B1,Emsland B (Lingen) GT 1 u. 2,49811,Lingen,,Niedersachsen,2011,2011.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,,no,yes,116.0,116.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.46,http://www.rwe.com/web/cms/de/1770644/rwe-generation-se/standorte/deutschland/kw-emsland/,0.5895,Hanekenfähr,110,Westnetz GmbH,52.481878,7.3066580000000005,
BNA0604,DE,RWE Generation SE,Emsland,B2,Emsland B (Lingen) DT,49811,Lingen,,Niedersachsen,1973,1973.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,,no,yes,359.0,372.0,37.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.46,http://www.rwe.com/web/cms/de/1770644/rwe-generation-se/standorte/deutschland/kw-emsland/,0.4185,Hanekenfähr,220,Amprion GmbH,52.481878,7.3066580000000005,
BNA0605,DE,RWE Generation SE,Emsland,C2,Emsland C (Lingen) DT,49811,Lingen,,Niedersachsen,1974,1974.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,,no,yes,359.0,372.0,37.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.46,http://www.rwe.com/web/cms/de/1770644/rwe-generation-se/standorte/deutschland/kw-emsland/,0.423,Hanekenfähr,220,Amprion GmbH,52.481878,7.3066580000000005,
BNA0606,DE,RWE Generation SE,Emsland,D,"Emsland D (Lingen) DT, Emsland D (Lingen) GT 1, Emsland D (Lingen) GT 2",49811,Lingen,,Niedersachsen,2010,2010.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,,no,yes,887.0,888.0,50.0,List matching type: Multiple UBA capacities aggregated to single BNetzA power plant,0.5920000000000001,http://www.rwe.com/web/cms/de/1770644/rwe-generation-se/standorte/deutschland/kw-emsland/,0.585,Hanekenfähr,380,Amprion GmbH,52.481878,7.3066580000000005,
BNA0614a,DE,BASF SE,KW Mitte,GT 1,,67056,Ludwigshafen,A 855,Rheinland-Pfalz,1992,1992.0,,,special_case,Natural gas,Fossil fuels,Natural gas,,Gas turbine,,no,yes,43.0,,,,,,0.3592,,,internes Netz,49.51395,8.431510000000001,
BNA0614b,DE,BASF SE,Kraftwerk Mitte,"GUD A 800  GT 11, GT 12, DT 10",Ludwigshafen-Mitte,67056,Ludwigshafen,A 800,Rheinland-Pfalz,2005,2005.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,IPP,no,yes,490.0,496.0,540.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.43,http://www.ingenieur.de/Politik-Wirtschaft/Unternehmen/BASF-setzt-autarke-Energieversorgung,0.5625,W210,220,Amprion GmbH,49.513729999999995,8.431556,
BNA0615,DE,BASF SE,Kraftwerk Süd,"GUD C 200 GT 1, GT 2, DT 1",Ludwigshafen-Süd,67056,Ludwigshafen,C 200,Rheinland-Pfalz,1997,1997.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,IPP,no,yes,390.0,396.0,420.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.5265,,,internes Netz,49.513616999999996,8.431602999999999,
BNA0626,DE,Kraftwerke Mainz-Wiesbaden AG,Kraftwerk Mainz,KW3,Mainz-Wiesbaden 3-1,55120,Mainz,,Rheinland-Pfalz,2001,2001.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,,no,yes,434.2,417.0,115.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.58,http://www.kmw-ag.de/02_03kraftwerk3.html,0.5445,110-kV-Schaltanlage KW3,110,Stadtwerke Mainz Netze GmbH,50.026426,8.237935,
BNA0627,DE,Kraftwerke Mainz-Wiesbaden AG,Kraftwerk Mainz,KW2,Mainz-Wiesbaden 2-1,55120,Mainz,,Rheinland-Pfalz,1977,1977.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,,no,yes,335.0,350.0,45.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.4365,110-kV-Schaltanlage KW2,110,Stadtwerke Mainz Netze GmbH,50.0252,8.24292,
BNA0658,DE,Evonik Degussa GmbH,Kraftwerk III,Block 311,Marl III,45772,Marl,,Nordrhein-Westfalen,1973,1973.0,2003.0,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,IPP,no,yes,61.1,81.93655,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.5535,,110,Evonik Degussa GmbH,51.68037,7.0968800000000005,
BNA0659,DE,Evonik Degussa GmbH,Kraftwerk III,Block 312,Marl III,45772,Marl,,Nordrhein-Westfalen,1974,1974.0,2003.0,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,IPP,no,yes,77.6,104.06345,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.5535,,110,Evonik Degussa GmbH,51.68037,7.0968800000000005,
BNA0681,DE,SWM Services GmbH,Freimann GT 1,1,,80807,München,,Bayern,1975,1975.0,,2015.0,shutdown,Natural gas,Fossil fuels,Natural gas,,Gas turbine,,no,yes,78.6,,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.315,UW Freimann,110,SWM Infrastruktur GmbH,48.188278000000004,11.594954,
BNA0682,DE,SWM Services GmbH,Freimann GT 2,2,,80807,München,,Bayern,1975,1975.0,,2015.0,shutdown,Natural gas,Fossil fuels,Natural gas,,Gas turbine,,no,no,78.6,,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.315,UW Freimann,110,SWM Infrastruktur GmbH,48.188278000000004,11.594954,
BNA0683a,DE,SWM Services GmbH,Süd DT1,1,München-Süd GuD 1,81371,München,,Bayern,1980,1980.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,CHP,no,yes,79.7,81.00181,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.45,Schaltstelle Isartalstraße,110,SWM Infrastruktur GmbH,48.1351253,11.5819806,
BNA0683b,DE,SWM Services GmbH,Süd GT3,1,München-Süd GuD 1,81371,München,,Bayern,1980,1980.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,CHP,no,yes,97.9,99.49909,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.45,Schaltstelle Isartalstraße,110,SWM Infrastruktur GmbH,48.1351253,11.5819806,
BNA0683c,DE,SWM Services GmbH,Süd GT2,1,München-Süd GuD 1,81371,München,,Bayern,1980,1980.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,CHP,no,yes,97.9,99.49909,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.45,Schaltstelle Isartalstraße,110,SWM Infrastruktur GmbH,48.1351253,11.5819806,
BNA0684a,DE,SWM Services GmbH,Süd GT 61,2,München-Süd GuD 2,81371,München,,Bayern,2004,2004.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,CHP,no,yes,124.9,138.37221,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.558,Schaltstelle Isartalstraße,110,SWM Infrastruktur GmbH,48.1351253,11.5819806,
BNA0684b,DE,SWM Services GmbH,Süd GT 62,2,München-Süd GuD 2,81371,München,,Bayern,2004,2004.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,CHP,no,yes,123.9,137.26435,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.558,Schaltstelle Isartalstraße,110,SWM Infrastruktur GmbH,48.1351253,11.5819806,
BNA0684c,DE,SWM Services GmbH,Süd DT60,2,München-Süd GuD 2,81371,München,,Bayern,2004,2004.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,CHP,no,yes,127.6,141.36344,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.558,Schaltstelle Isartalstraße,110,SWM Infrastruktur GmbH,48.1351253,11.5819806,
BNA0685,DE,Stadtwerke Münster GmbH,Heizkraftwerk Hafen,GuD,Münster/Hafen I,48145,Münster,,Nordrhein-Westfalen,2005,2005.0,2005.0,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,CHP,no,yes,100.2,104.0,120.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.5625,Umspannwerk Hafen,10,münsterNETZ GmbH,51.950086,7.6412759999999995,
BNA0688,DE,Neubrandenburger Stadtwerke GmbH / VASA Kraftwerkepool GmbH und Co. KG,GuD-HKW Neubrandenburg,,,17034,Neubrandenburg,,Mecklenburg-Vorpommern,1997,1997.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,,no,yes,75.0,,,,,,0.5265,UW Warliner Straße,,E.DIS AG und Neubrandenburger Stadtwerke GmbH,53.5745,13.295142000000002,
BNA0702,DE,Bayernoil Raffineriegesellschaft mbH,Cogeneration,,,93328,Neustadt,Postfach 1252,Bayern,1996,1996.0,,,special_case,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,25.4,,,,,,0.3806,Umspannwerk Neustadt,110,Bayernwerk AG,48.787890000000004,11.75617,
BNA0734,DE,Vattenfall Europe Generation AG,Thyrow,GT E,Thyrow E bis H,15806,Nunsdorf,,Brandenburg,1989,1989.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Gas turbine,,no,no,37.5,38.0,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3514,Thyrow,110,50Hertz Transmission GmbH,52.23015,13.30195,
BNA0735,DE,Vattenfall Europe Generation AG,Thyrow,GT F,Thyrow E bis H,15806,Nunsdorf,,Brandenburg,1989,1989.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Gas turbine,,no,no,37.5,38.0,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3514,Thyrow,110,50Hertz Transmission GmbH,52.23015,13.30195,
BNA0736,DE,Vattenfall Europe Generation AG,Thyrow,GT G,Thyrow E bis H,15806,Nunsdorf,,Brandenburg,1989,1989.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Gas turbine,,no,no,37.5,38.0,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3514,Thyrow,110,50Hertz Transmission GmbH,52.23015,13.30195,
BNA0737,DE,Vattenfall Europe Generation AG,Thyrow,GT H,Thyrow E bis H,15806,Nunsdorf,,Brandenburg,1989,1989.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Gas turbine,,no,no,37.5,38.0,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3514,Thyrow,110,50Hertz Transmission GmbH,52.23015,13.30195,
BNA0738,DE,Vattenfall Europe Generation AG,Thyrow,GT A,Thyrow A bis D,15806,Nunsdorf,,Brandenburg,1987,1987.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Gas turbine,,no,no,36.5,37.0,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3462,Thyrow,110,50Hertz Transmission GmbH,52.23015,13.30195,
BNA0739,DE,Vattenfall Europe Generation AG,Thyrow,GT B,Thyrow A bis D,15806,Nunsdorf,,Brandenburg,1987,1987.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Gas turbine,,no,no,36.5,37.0,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3462,Thyrow,110,50Hertz Transmission GmbH,52.23015,13.30195,
BNA0740,DE,Vattenfall Europe Generation AG,Thyrow,GT C,Thyrow A bis D,15806,Nunsdorf,,Brandenburg,1987,1987.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Gas turbine,,no,no,36.5,37.0,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3462,Thyrow,110,50Hertz Transmission GmbH,52.23015,13.30195,
BNA0741,DE,Vattenfall Europe Generation AG,Thyrow,GT D,Thyrow A bis D,15806,Nunsdorf,,Brandenburg,1987,1987.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Gas turbine,,no,no,36.5,37.0,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3462,Thyrow,110,50Hertz Transmission GmbH,52.23015,13.30195,
BNA0742,DE,N-ERGIE AG,HKW Sandreuth,GuD 1,Nürnberg - Sandreuth,90441,Nürnberg,Sandreuthstr. 51,Bayern,2005,2005.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,CHP,no,yes,75.0,100.44643,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.5625,U36 Sandreuth,110,N-ERGIE Netz GmbH,49.438611,11.060556,
BNA0743,DE,N-ERGIE AG,HKW Sandreuth,GuD 2,Nürnberg - Sandreuth,90441,Nürnberg,Sandreuthstr. 51,Bayern,2005,2005.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,CHP,no,yes,75.0,100.44643,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.5625,U36 Sandreuth,110,N-ERGIE Netz GmbH,49.438611,11.060556,
BNA0744,DE,Uniper Kraftwerke GmbH ,Franken 1,1,Franken I-1 (Nürnberg),90449,Nürnberg,,Bayern,1973,1973.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,,no,no,383.0,395.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.4185,Gebersdorf,110,Bayernwerk AG,49.420836,11.007736999999999,
BNA0745,DE,Uniper Kraftwerke GmbH ,Franken 1,2,Franken I-2 (Nürnberg),90449,Nürnberg,,Bayern,1976,1976.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,,no,no,440.0,448.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.432,Gebersdorf,110,Bayernwerk AG,49.420836,11.007736999999999,
BNA0752,DE,Energieversorgung Oberhausen AG,HKW 1,HKW 1,,46045,Oberhausen,,Nordrhein-Westfalen,1972,1972.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,23.1,,,,,,0.3542,,10,Oberhausener Netzgesellschaft mbH,51.470671,6.861598,
BNA0753,DE,Energieversorgung Oberhausen AG,HKW 2,HKW 2,,46147,Oberhausen,,Nordrhein-Westfalen,1995,1995.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,24.5,,,,,,0.3795,,110,Oberhausener Netzgesellschaft mbH,51.470671,6.861598,
BNA0755a,DE,Kraftwerk Obernburg GmbH,Obernburg,2,Obernburg,63784,Obernburg,,Bayern,1920,1920.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,IPP,no,yes,36.0,39.6,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.18,UW AKZO,20,Bayernwerk AG,49.82935,9.14824,
BNA0755b,DE,Kraftwerk Obernburg GmbH,Obernburg,1,Obernburg,63784,Obernburg,,Bayern,1995,1995.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,IPP,no,yes,64.0,70.4,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.5175,UW AKZO,20,Bayernwerk AG,49.82935,9.14824,
BNA0799,DE,Heizkraftwerk Pforzheim GmbH,Heizkraftwerk Pforzheim GmbH,Gaskesselanlage,,75175,Pforzheim,Hohwiesenweg 15,Baden-Württemberg,1969,1969.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,11.3,,,,,,0.3509,Hohwiesenweg,110,Stadtwerke Pforzheim GmbH und Co. KG,48.88316,8.6653,
BNA0800,DE,Heizkraftwerk Pforzheim GmbH,Heizkraftwerk Pforzheim GmbH,Kombiblock/GuD,,75175,Pforzheim,Hohwiesenweg 15,Baden-Württemberg,1980,1980.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,,no,yes,41.2,,,,,,0.45,Hohwiesenweg,110,Stadtwerke Pforzheim GmbH und Co. KG,48.88316,8.6653,
BNA0804a,DE,K+S AG,Hattorf,Hattorf,,36269,Philippsthal,,Hessen,1962,1962.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,no,35.0,,,,,,0.3432,UW Phillippsthal,110,Avacon AG,50.81257,9.97797,
BNA0804b,DE,K+S AG,Hattorf,Hattorf,,36269,Philippsthal,,Hessen,2013,2013.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,17.3,,,,,,0.3993,UW Phillippsthal,110,Avacon AG,50.83971,9.98144,
BNA0805,DE,Daimler AG / UPM GmbH,Kraftwerk Plattling,,Plattling,94447,Plattling,,Bayern,2010,2010.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,IPP,no,yes,97.9,125.0,150.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.585,DE00722594447HRA00000000PLAE00014; DE00722594447HRV00000000PLAE00014; DE00722594447HRA00000000PLAE00015; DE00722594447HRV00000000PLAE00015,110,Bayernwerk AG,48.787420000000004,12.88246,
BNA0810,DE,Gemeinschaftskraftwerk Veltheim GmbH,Kraftwerk Veltheim,4 GT,,32457,Porta Westfalica,,Nordrhein-Westfalen,1974,1974.0,,2015.0,shutdown,Natural gas,Fossil fuels,Natural gas,,Gas turbine,,no,no,65.0,,,,,,0.3124,UW - Veltheim,110,Netz Veltheim GmbH,52.19004,8.93318,
BNA0811,DE,Gemeinschaftskraftwerk Veltheim GmbH,Kraftwerk Veltheim,4 DT,,32457,Porta Westfalica,,Nordrhein-Westfalen,1975,1975.0,,2015.0,shutdown,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,no,335.0,,,,,,0.3575,UW - Veltheim,220,Netz Veltheim GmbH,52.18696,8.93018,
BNA0814,DE,Energie und Wasser Potsdam GmbH,HKW Potsdam-Süd,Gesamtanlage,,14478,Potsdam,,Brandenburg,1996,1996.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,81.8,,,,,,0.3806,UW Potsdam-Süd,110,Netzgesellschaft Potsdam GmbH,52.36605,13.11251,
BNA0832,DE,FairEnergie GmbH,"Windpark Reußenköge III GmbH & Co. KG, ",Motorenanlage,,72762,Reutlingen,Hauffstraße 89 m,Baden-Württemberg,2011,2011.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combustion Engine,,no,yes,9.8,,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.4574,10-kV Schaltanlage,10,FairNetz GmbH,48.49395,9.18563,
BNA0834,DE,Solvay Chemicals GmbH,"Windpark Reußenköge III GmbH & Co. Pionier KG, ",,Rheinberg 1 u. 2,47495,Rheinberg,,Nordrhein-Westfalen,1975,1975.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Gas turbine,CHP,no,yes,79.0,147.1,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.315,,25,Amprion GmbH,51.564890000000005,6.578239999999999,
BNA0842a,DE,Stadtwerke Rosenheim GmbH & Co. KG,Gasmotore,Gasmotore 1-3,,83022,Rosenheim,Färberstraße 47,Bayern,2011,2011.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combustion Engine,,no,yes,9.8,,,,,,0.4574,Bayerstraße 5,20,Stadtwerke Rosenheim Netze GmbH,47.856134000000004,12.134085,
BNA0842b,DE,Stadtwerke Rosenheim GmbH & Co. KG,Gasmotor 4,Gasmotor 4,,83022,Rosenheim,Färberstraße 47,Bayern,2013,2013.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combustion Engine,,no,yes,9.2,,,,0.48700000000000004,http://www.stadt-und-werk.de/meldung_15802_Motor+f%C3%BCr+die+Energiewende.html,0.4602,Bayerstraße 5,20,Stadtwerke Rosenheim Netze GmbH,47.85593,12.1341,
BNA0843,DE,Stadtwerke Rosenheim GmbH & Co. KG,Gasmotor 5,Gasmotor 5,,83026,Rosenheim,Oberaustraße 12,Bayern,2012,2012.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combustion Engine,,no,yes,4.3,,,,,,0.4588,Oberaustraße 12,20,Stadtwerke Rosenheim Netze GmbH,47.856134000000004,12.134085,
BNA0848,DE,Stadtwerke Rostock AG,GuD Marienehe,,Rostock-Marienehe I-III,18069,Rostock,,Mecklenburg-Vorpommern,1996,1996.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,CHP,no,yes,108.0,111.0,120.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.522,UW Marienehe,110,Stadtwerke Rostock Netzgesellschaft mbH,54.125454000000005,12.081897,
BNA0856,DE,Energie- und Medienversorgung Schwarza GmbH,HKW Schwarza,,,07407,Rudolstadt,,Thüringen,1936 / 2008,2008.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,26.5,,,,,,0.3938,20-kV-GSA,20,EnR Energienetze Rudolstadt GmbH,50.686928,11.329303,
BNA0857,DE,Adam Opel AG,GuD-Anlage Rüsselsheim,M120,Rüsselsheim,65429,Rüsselheim,,Hessen,1999,1999.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,IPP,no,yes,112.1,113.9,88.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.5355,KEO-Kundenanlage in Rüsselsheim,110,Stadtwerke Mainz Netze GmbH (dienstleistend),49.99204,8.41411,
BNA0861a,DE,Energie SaarLorLux AG,HKW Römerbrücke,GuD-Anlage,Saarbrücken-Römerbrücke,66121,Saarbrücken,,Saarland,2005 / 2012,2012.0,2005.0,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,CHP,no,yes,75.0,79.2,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.594,UW Römerbrücke,110,Stadtwerke Saarbrücken AG / VSE Verteilnetz GmbH,49.223898999999996,7.014899000000001,
BNA0893,DE,BASF Schwarzheide GmbH,GuD Schwarzheide,,Schwarzheide,01987,Schwarzheide,Schipkauer Str.1,Brandenburg,1994,1994.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,IPP,no,yes,122.0,124.0,209.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.513,,110,Mitteldeutsche Netzgesellschaft Strom mbH,51.47617,13.8891,
BNA0896,DE,Energieversorgung Schwerin GmbH & Co. Erzeugung KG,HKW Schwerin Süd,,,19061,Schwerin,,Mecklenburg-Vorpommern,1994,1994.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,44.9,,,,,,0.3784,UW Wüstmark,110,Netzgesellschaft Schwerin mbH ,53.57787,11.396469999999999,
BNA0897,DE,Energieversorgung Schwerin GmbH & Co. Erzeugung KG,HKW Schwerin Lankow,,,19057,Schwerin,,Mecklenburg-Vorpommern,1994,1994.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,23.0,,,,,,0.3784,Schalthaus Lankow,20,Netzgesellschaft Schwerin mbH ,53.65391700000001,11.372972,
BNA0913,DE,Alpiq Spreetal GmbH,GuD Anlage Spreetal,GuD,,02979,Spreetal,Südstraße,Sachsen,2009,2009.0,,2012.0,shutdown,Natural gas,Fossil fuels,Natural gas,,Combined cycle,,no,no,50.0,,,,,,0.5805,110kV Umspannwerk Schwarze Pumpe,110,Mitteldeutsche Netzgesellschaft Strom mbH,51.516748,14.366559,
BNA0918a,DE,Dow Deutschland Anlagengesellschaft mbH,Dow Stade,Kraftwärmekopplungsanlage,,21683,Stade,Bützflethersand,Niedersachsen,1972,1972.0,,2014.0,shutdown,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,190.0,,,,,,0.3542,UW Götzdorf,220,TenneT TSO GmbH ,53.65191970000001,9.507866499999999,
BNA0918b,DE,Dow Deutschland Anlagengesellschaft mbH,Dow Stade,Cogen Dow Stade,Stade-Bützfleth,21683,Stade,Bützflethersand,Niedersachsen,2014,2014.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Combined cycle,,no,yes,173.0,173.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.603,Dow Werksnetz (keine Einspeisung in das Netz der Allgemeinen Versorgung),,Dow Werksnetz,53.65191970000001,9.507866499999999,
