CARMA,Name,Name,Name,Name,Name,Name,Fueltype,Fueltype,Fueltype,Fueltype,Fueltype,Fueltype,Technology,Technology,Technology,Technology,Technology,Technology,Set,Set,Set,Set,Set,Set,Country,Country,Country,Country,Country,Country,Capacity,Capacity,Capacity,Capacity,Capacity,Capacity,Efficiency,Efficiency,Efficiency,Efficiency,Efficiency,Efficiency,Duration,Duration,Duration,Duration,Duration,Duration,Volume_Mm3,Volume_Mm3,Volume_Mm3,Volume_Mm3,Volume_Mm3,Volume_Mm3,DamHeight_m,DamHeight_m,DamHeight_m,DamHeight_m,DamHeight_m,DamHeight_m,YearCommissioned,YearCommissioned,YearCommissioned,YearCommissioned,YearCommissioned,YearCommissioned,Retrofit,Retrofit,Retrofit,Retrofit,Retrofit,Retrofit,lat,lat,lat,lat,lat,lat,lon,lon,lon,lon,lon,lon,projectID,projectID,projectID,projectID,projectID,projectID
,CARMA,ENTSOE,GEO,GPD,JRC,OPSD,CARMA,ENTSOE,GEO,GPD,JRC,OPSD,CARMA,ENTSOE,GEO,GPD,JRC,OPSD,CARMA,ENTSOE,GEO,GPD,JRC,OPSD,CARMA,ENTSOE,GEO,GPD,JRC,OPSD,CARMA,ENTSOE,GEO,GPD,JRC,OPSD,CARMA,ENTSOE,GEO,GPD,JRC,OPSD,CARMA,ENTSOE,GEO,GPD,JRC,OPSD,CARMA,ENTSOE,GEO,GPD,JRC,OPSD,CARMA,ENTSOE,GEO,GPD,JRC,OPSD,CARMA,ENTSOE,GEO,GPD,JRC,OPSD,CARMA,ENTSOE,GEO,GPD,JRC,OPSD,CARMA,ENTSOE,GEO,GPD,JRC,OPSD,CARMA,ENTSOE,GEO,GPD,JRC,OPSD,CARMA,ENTSOE,GEO,GPD,JRC,OPSD
id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4853,Vegacervera,,,,,Vegacervera,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,0.48730106522689615,,,,,0.56,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1912.0,,,,,,1912.0,42.865599,,,,,,-5.520343,,,,,,['CARMA47869'],,,,,"['OEU4515', 'OEU4516']"
4854,Velilla,,,,,Fabrica vella,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,0.17403609472389148,,,,,0.2,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,42.326705,,,,,,-6.144426,,,,,,['CARMA47903'],,,,,['OEU1721']
4855,Velsen,,,,,Ava velsen,Bioenergy,,,,,Waste,,,,,,Steam Turbine,PP,,,,,PP,Germany,,,,,Germany,19.653877551020408,,,,,16.0,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1997.0,,,,,,1997.0,49.2516159850914,,,,,49.21387,6.85873031616211,,,,,6.83445,['CARMA47917'],,,,,['BNA1244']
4856,Vencias,,,,,Vencias,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,2.0884331366866973,,,,,2.27,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1962.0,,,,,,1962.0,41.44226,,,,,,-3.978989,,,,,,['CARMA24578'],,,,,['OEU4985']
4857,Venetpalo,,,,,Venetpalo,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Finland,,,,,Finland,2.0014150893247518,,,,,1.8,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,63.9,,,,,,25.7833333,,,,,,['CARMA47936'],,,,,['OEU1429']
4858,Tarragona iqa,,,,,Iqa,Natural Gas,,,,,Natural Gas,,,,,,,PP,,,,,PP,Spain,,,,,Spain,5.783175632729674,,,,,6.05,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2009.0,,,,,,2009.0,41.1166667,,,,,,1.25,,,,,,['CARMA44661'],,,,,['OEU2974']
4859,Tammerkoski,,,,,Tammerkoski,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Finland,,,,,Finland,7.03801967063417,,,,,8.6,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,61.49911321408361,,,,,,23.7871170043945,,,,,,['CARMA44443'],,,,,['OEU1400']
4860,Ribota,,,,,Ribota,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,3.132649705030046,,,,,3.2,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,41.364773,,,,,,-3.429639,,,,,,['CARMA37251'],,,,,['OEU3370']
4861,Schachental,,,,,Schächental,Hydro,,,,,Hydro,,,,,,Run-Of-River,PP,,,,,PP,Switzerland,,,,,Switzerland,1.9143970419628062,,,,,2.2,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2005.0,,,,,,2005.0,46.86281,,,,,46.8632677495,8.769233999999999,,,,,8.763541529089999,['CARMA60999'],,,,,['OEU815']
4862,Salto etxalar,,,,,Etxalar,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,1.2400071749077266,,,,,1.9000000000000001,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,43.2337602120539,,,,,,-1.63670539855957,,,,,,['CARMA38931'],,,,,"['OEU1795', 'OEU2924']"
4863,Salto maitena,,,,,Maitena,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,0.9746021304537923,,,,,2.58,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,37.1599403313003,,,,,,-3.43863487243652,,,,,,['CARMA26679'],,,,,['OEU1982']
4864,Salzungen,,,,,Bad salzungen,Natural Gas,,,,,Natural Gas,,,,,,Steam Turbine,PP,,,,,CHP,Germany,,,,,Germany,9.179643861475673,,,,,9.7,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1994.0,,,,,,1994.0,50.8166667,,,,,50.800266,10.233333300000002,,,,,10.220563,['CARMA2800'],,,,,['BNA1105']
4865,Samuel solorzano,,,,,Samuel solorzano,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,1.6707465093493579,,,,,2.1,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,40.386411,,,,,,-5.763406,,,,,,['CARMA39037'],,,,,['OEU2483']
4866,Sandbach hays,,,,,Sandbach,Natural Gas,,,,,Natural Gas,,,,,,CCGT,PP,,,,,PP,United Kingdom,,,,,United Kingdom,52.32397001041134,,,,,56.0,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1999.0,,,,,,1999.0,53.162276,,,,,53.165356,-2.403651,,,,,-2.40608,['CARMA39418'],,,,,['OEU5140']
4867,Sanguesa,,,,,Sanguesa,Bioenergy,,,,,Bioenergy,,,,,,,PP,,,,,PP,Spain,,,,,Spain,28.346938775510203,,,,,8.28,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,42.5748266812487,,,,,,-1.2828254699707,,,,,,['CARMA39483'],,,,,['OEU3714']
4868,Sanguesa fensa,,,,,Sanguesa,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,0.5743191125888418,,,,,0.382,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,42.5748266812487,,,,,,-1.2828254699707,,,,,,['CARMA39484'],,,,,['OEU1904']
4869,Sant ponc,,,,,Presa sant ponc,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,1.7690682010636207,,,,,2.0,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,41.9333333,,,,,,1.6333333,,,,,,['CARMA39529'],,,,,['OEU3308']
4870,Santamarina,,,,,Santabaia,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,2.1928547935210325,,,,,1.402,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,38.167711,,,,,,-3.11903,,,,,,['CARMA55588'],,,,,['OEU1874']
4871,Santiago finsa,,,,,Finsa santiago,Oil,,,,,Oil,,,,,,,PP,,,,,PP,Spain,,,,,Spain,21.549044828123698,,,,,23.96,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2002.0,,,,,,2002.0,42.880524123434,,,,,,-8.545689582824709,,,,,,['CARMA39677'],,,,,['OEU3224']
4872,Santurce,,,,,Santurce,Oil,,,,,Oil,,,,,,,PP,,,,,PP,Spain,,,,,Spain,1151.779206827349,,,,,897.02,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1969.0,,,,,,1972.0,43.3284244401457,,,,,43.33909600000001,-3.03248405456543,,,,,-3.052938,['CARMA39705'],,,,,"['OEU4556', 'OEU4557']"
4873,Sanxenxo,,,,,Solvida sanxenxo,Oil,,,,,Oil,,,,,,,PP,,,,,PP,Spain,,,,,Spain,5.3872612070309245,,,,,0.9,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2012.0,,,,,,2012.0,42.3999619792154,,,,,,-8.80697965621948,,,,,,['CARMA60001'],,,,,['OEU2192']
4874,Sarra,,,,,Sarria,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,26.923383853786007,,,,,38.03,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2009.0,,,,,,2010.0,42.771274144427295,,,,,,-0.334482192993164,,,,,,"['CARMA23886', 'CARMA39877']",,,,,"['OEU1627', 'OEU1593', 'OEU2566', 'OEU3843']"
4875,Sarria ter,,,,,Terdon,Natural Gas,,,,,Natural Gas,,,,,,,PP,,,,,PP,Spain,,,,,Spain,5.5445048923313065,,,,,3.21,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2000.0,,,,,,2000.0,42.0166667,,,,,,2.8333333,,,,,,['CARMA39878'],,,,,['OEU3312']
4876,Sartaguda,,,,,Sartaguda,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,4.080276240801635,,,,,4.68,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,42.383331,,,,,,-2.057093,,,,,,['CARMA39881'],,,,,['OEU2925']
4877,Sastago,,,,,Sastago,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,16.27237485668385,,,,,23.228,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,41.321664,,,,,,-0.35075,,,,,,['CARMA39908'],,,,,"['OEU2829', 'OEU1851']"
4878,Savela,,,,,Savela,Oil,,,,,Oil,,,,,,,PP,,,,,PP,Finland,,,,,Finland,25.858853793748438,,,,,0.0,,,,,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,64.08333329999999,,,,,,24.4833333,,,,,,['CARMA39988'],,,,,['OEU1373']
4879,Savonlinna ext,,,,,Savonlinna,Bioenergy,,,,,Bioenergy,,,,,,,PP,,,,,PP,Finland,,,,,Finland,18.520000000000003,,,,,17.5,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,61.869900559448794,,,,,,28.879988193512002,,,,,,['CARMA63280'],,,,,['OEU1375']
4880,Salmi iislami,,,,,Iisalmi,Bioenergy,,,,,Bioenergy,,,,,,,PP,,,,,PP,Finland,,,,,Finland,13.91834693877551,,,,,15.0,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,63.5591501834815,,,,,,27.190668582916302,,,,,,['CARMA38893'],,,,,['OEU1199']
4881,Sallila,,,,,Sallila,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Finland,,,,,Finland,1.183445444122462,,,,,1.2,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,62.3666667,,,,,,29.4333333,,,,,,['CARMA38887'],,,,,['OEU1370']
4882,Rubi,,,,,Rubi,Natural Gas,,,,,Natural Gas,,,,,,,PP,,,,,PP,Spain,,,,,Spain,5.617942043223112,,,,,6.12,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2001.0,,,,,,2001.0,41.492256,,,,,,2.0330470000000003,,,,,,['CARMA38190'],,,,,['OEU2989']
4883,Riera,,,,,Riera,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,7.8838350909922825,,,,,9.815,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1946.0,,,,,,1989.0,43.092901,,,,,,-6.256287,,,,,,"['CARMA37304', 'CARMA37564']",,,,,"['OEU4162', 'OEU4161', 'OEU4160', 'OEU2386', 'OEU2854', 'OEU4868']"
4884,Rioscuro,,,,,Rioscuro,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,13.052707104291859,,,,,15.309999999999999,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1992.0,,,,,,1992.0,42.939316,,,,,,-6.319433999999998,,,,,,['CARMA37514'],,,,,"['OEU3374', 'OEU4866', 'OEU4867']"
4885,Ristiina upm,,,,,Ristiina,Bioenergy,,,,,Bioenergy,,,,,,,PP,,,,,PP,Finland,,,,,Finland,9.883632653061225,,,,,8.5,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,63.1,,,,,,28.1833333,,,,,,['CARMA37529'],,,,,['OEU1365']
4886,Rocasas,,,,,Rocasses,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,0.3306685799753938,,,,,0.497,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,43.327689,,,,,,-4.767022,,,,,,['CARMA37691'],,,,,"['OEU2068', 'OEU1994']"
4887,Romani,,,,,Bidones roma,Natural Gas,,,,,Natural Gas,,,,,,,PP,,,,,PP,Spain,,,,,Spain,5.562864180054258,,,,,6.55,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1996.0,,,,,,2009.0,43.3,,,,,,-7.5833333,,,,,,['CARMA37884'],,,,,"['OEU3740', 'OEU3139']"
4888,Romeral,,,,,Romerales,Natural Gas,,,,,Natural Gas,,,,,,,PP,,,,,PP,Spain,,,,,Spain,7.4355115277952955,,,,,8.169,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2002.0,,,,,,2002.0,37.471248,,,,,,-5.646083,,,,,,['CARMA12157'],,,,,['OEU3587']
4889,Ronda,,,,,Ronda,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,2.0188186987971406,,,,,2.32,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1955.0,,,,,,1955.0,36.742305959004,,,,,,-5.16709327697754,,,,,,['CARMA37904'],,,,,"['OEU4869', 'OEU4870']"
4890,Rostock marienehe,,,,,Marienehe,Natural Gas,,,,,Natural Gas,,,,,,CCGT,PP,,,,,CHP,Germany,,,,,Germany,100.51710028315863,,,,,108.0,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1996.0,,,,,,1996.0,54.12727775,,,,,54.12545400000001,12.08479487,,,,,12.081897,['CARMA38028'],,,,,['BNA0848']
4891,Rozas,,,,,Rozas valdearroyo,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,6.10866692480859,,,,,6.35,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,40.0,,,,,,4.0,,,,,,['CARMA24569'],,,,,['OEU2706']
4892,Ruiperez,,,,,Pena ampliada con re,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,0.4960028699630906,,,,,0.49,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,38.963983,,,,,,-2.74553,,,,,,['CARMA38230'],,,,,"['OEU2611', 'OEU3025']"
4893,Sahechores,,,,,Sahechores,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,5.656173078526472,,,,,20.216,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2007.0,,,,,,2007.0,42.65626,,,,,,-5.17528,,,,,,['CARMA38527'],,,,,['OEU3894']
4894,Ruskeakoski,,,,,Ruskeakoski,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Finland,,,,,Finland,3.132649705030046,,,,,3.3,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,62.4166667,,,,,,30.45,,,,,,['CARMA38281'],,,,,['OEU1366']
4895,Russelsheim,,,,,Anlage rüsselsheim,Natural Gas,,,,,Natural Gas,,,,,,CCGT,PP,,,,,PP,Germany,,,,,Germany,118.32560937442143,,,,,112.1,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1999.0,,,,,,1999.0,49.9925,,,,,49.99204,8.435,,,,,8.41411,['CARMA38291'],,,,,['BNA0857']
4896,Saario,,,,,Saario,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Finland,,,,,Finland,1.3052707104291859,,,,,1.6,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,62.25,,,,,,30.5,,,,,,['CARMA38445'],,,,,['OEU1369']
4897,Sabadell grau,,,,,Grau,Natural Gas,,,,,Natural Gas,,,,,,,PP,,,,,PP,Spain,,,,,Spain,2.6253781443820428,,,,,1.0,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2008.0,,,,,,2008.0,41.54329,,,,,,2.109423,,,,,,['CARMA60016'],,,,,['OEU2199']
4898,Sabadell placovan,,,,,Sabondel,Natural Gas,,,,,Natural Gas,,,,,,,PP,,,,,PP,Spain,,,,,Spain,4.406229053508323,,,,,3.73,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1999.0,,,,,,1999.0,41.54329,,,,,,2.109423,,,,,,['CARMA38450'],,,,,['OEU2110']
4899,Sabinanigo,,,,,Sabinanigo,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,8.470336730211796,,,,,6.72,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1964.0,,,,,,1964.0,42.519244530639,,,,,,-0.366067886352539,,,,,,['CARMA38468'],,,,,"['OEU4872', 'OEU4871']"
4900,Safont molino canal,,,,,Canal safont,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,0.9737319499801727,,,,,1.12,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,39.8581006161404,,,,,,-4.02262687683105,,,,,,['CARMA38546'],,,,,['OEU3124']
4901,Sage sg,,,,,Sagenbach,Hydro,,,,,Hydro,,,,,,Run-Of-River,PP,,,,,PP,Switzerland,,,,,Switzerland,2.0188186987971406,,,,,3.55,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2013.0,,,,,,2013.0,,,,,,46.828442807399995,,,,,,9.60614992526,['CARMA60995'],,,,,['OEU501']
4902,Sagunto,,,,,E.p.saneam. aguas resid. cav sagunto,Bioenergy,,,,,Bioenergy,,,,,,,PP,,,,,PP,Spain,,,,,Spain,0.31181632653061225,,,,,0.33,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,39.6833333,,,,,,-0.2666667,,,,,,['CARMA38595'],,,,,['OEU3673']
4903,Saza,,,,,Saza,Natural Gas,,,,,Natural Gas,,,,,,,PP,,,,,PP,Spain,,,,,Spain,3.084360337455826,,,,,3.33,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,41.672048,,,,,,-4.048171,,,,,,['CARMA40028'],,,,,['OEU1746']
4904,Schindellegi,,,,,Feusisberg,Hydro,,,,,Hydro,,,,,,Run-Of-River,PP,,,,,PP,Switzerland,,,,,Switzerland,0.7570570120489278,,,,,0.87,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1989.0,,,,,,1989.0,47.174603305115795,,,,,47.173583302,8.71344566345215,,,,,8.71291509258,['CARMA52387'],,,,,['OEU869']
4905,Tambre cabalar,,,,,H. tambre cabalar,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,1.609833876195996,,,,,1.834,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2006.0,,,,,,2006.0,43.0666667,,,,,,-8.1,,,,,,['CARMA44440'],,,,,['OEU1692']
4906,Schongau,,,,,Upm schongau,Natural Gas,,,,,Natural Gas,,,,,,Steam Turbine,PP,,,,,CHP,Germany,,,,,Germany,129.06579269234797,,,,,140.0,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1954.0,,,,,,2014.0,47.8166667,,,,,47.80811,10.9,,,,,10.902510000000001,['CARMA40163'],,,,,"['BNA1248b', 'BNA1248a']"
4907,Soto,,,,,Molinos soto,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,1.9579060656437788,,,,,1.025,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2002.0,,,,,,2007.0,43.163498,,,,,,-5.035086,,,,,,['CARMA42449'],,,,,"['OEU1947', 'OEU2358']"
4908,Sous roches,,,,,Sous les roches,Hydro,,,,,Hydro,,,,,,Run-Of-River,PP,,,,,PP,Switzerland,,,,,Switzerland,0.34111074565882726,,,,,0.39,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2005.0,,,,,,2005.0,47.1965364276661,,,,,47.1896143522,7.17750549316406,,,,,7.183969663839999,['CARMA57686'],,,,,['OEU877']
4909,Sta eulalia tabara,,,,,Eulalia tabara,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,Spain,,,,,Spain,9.57198520981403,,,,,9.5,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,41.807073,,,,,,-5.846129,,,,,,['CARMA56936'],,,,,['OEU3431']
4910,Stade dow,,,,,Dow stade,Natural Gas,,,,,Natural Gas,,,,,,CCGT,PP,,,,,PP,Germany,,,,,Germany,246.38164124200705,,,,,157.0,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2015.0,,,,,,2015.0,53.6,,,,,53.65191970000001,9.483333300000002,,,,,9.507866499999999,['CARMA42999'],,,,,['BNA0918b']
4911,Stadtbruecke,,,,,Stadtbrücke lichtensteig,Hydro,,,,,Hydro,,,,,,Run-Of-River,PP,,,,,PP,Switzerland,,,,,Switzerland,0.2871595562944209,,,,,0.57,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2013.0,,,,,,2013.0,,,,,,47.3232416909,,,,,,9.08494859192,['CARMA60996'],,,,,['OEU753']
4912,Stalvedro julia,,,,,Stalvedro julia,Hydro,,,,,Hydro,,,,,,Run-Of-River,PP,,,,,PP,Switzerland,,,,,Switzerland,0.5656173078526473,,,,,0.65,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1980.0,,,,,,1980.0,,,,,,46.4796105068,,,,,,9.6452128901,['CARMA43031'],,,,,['OEU951']
4913,Stassfurt,,,,,Staßfurt,Natural Gas,,,,,Natural Gas,,,,,,CCGT,PP,,,,,CHP,Germany,,,,,Germany,112.86004941929883,,,,,100.0,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2015.0,,,,,,2015.0,51.8666667,,,,,51.865527,11.5833333,,,,,11.573813000000001,"['CARMA43090', 'CARMA43087']",,,,,['BNA0922']
4914,Steinitz field,,,,,Steinitz,Natural Gas,,,,,Natural Gas,,,,,,Steam Turbine,PP,,,,,PP,Germany,,,,,Germany,8.261679475328107,,,,,11.4,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1999.0,,,,,,1999.0,,,,,,52.83005,,,,,,11.10328,['CARMA43179'],,,,,['BNA1403']
4915,Stendal,,,,,Zellstoff stendal gmbh,Bioenergy,,,,,Bioenergy,,,,,,Steam Turbine,PP,,,,,CHP,Germany,,,,,Germany,94.48979591836735,,,,,138.9,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2004.0,,,,,,2004.0,52.6756535071859,,,,,52.72713,12.005138397216802,,,,,12.01115,['CARMA62250'],,,,,['BNA0027']
4916,Stendal bvt,,,,,Stendal,Natural Gas,,,,,Natural Gas,,,,,,Steam Turbine,PP,,,,,CHP,Germany,,,,,Germany,21.86040389171817,,,,,22.0,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1994.0,,,,,,1994.0,52.6,,,,,52.6087132,11.85,,,,,11.832450699999999,['CARMA43200'],,,,,['BNA1489']
4917,Stevens croft,,,,,Steven's croft *,Bioenergy,,,,,Bioenergy,,,,,,,PP,,,,,PP,United Kingdom,,,,,United Kingdom,41.57551020408163,,,,,50.0,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,2007.0,,,,,,2007.0,55.1230202316795,,,,,,-3.3563544271720898,,,,,,['CARMA43247'],,,,,['OEU5141']
4918,Stonebyres,,,,,Stonebyres,Hydro,,,,,Hydro,,,,,,,PP,,,,,PP,United Kingdom,,,,,United Kingdom,5.221082841716743,,,,,6.0,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1927.0,,,,,,1927.0,55.6666667,,,,,55.677412,-3.85,,,,,-3.830617,['CARMA43352'],,,,,['OEU5227']
4919,Stornoway,,,,,Stornoway,Oil,,,,,Oil,,,,,,,PP,,,,,PP,United Kingdom,,,,,United Kingdom,37.501371733487105,,,,,24.0,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,1950.0,,,,,,1950.0,58.2092484422299,,,,,58.203151,-6.38648986816406,,,,,-6.372753,['CARMA43374'],,,,,['OEU5329']
